Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Dew Point,Vapour-Pressure Deficit,Humidity Deficit,Underbasket Weight,Bee Flow
2023-06-26 08:34:51,39.3601,58.6687,135.0,317.0,216.0,514.0,4417.0,674.0,42.6515,25.0,70.7,101.2,19.2,9.3,6,0.0474659,585.0
2023-06-26 11:14:21,37.9199,52.916,97.0,167.0,118.0,267.0,5183.0,528.0,42.7543,30.4,45.5,101.2,17.2,23.7,15,0.0373487,674.0
2023-06-26 11:17:20,37.366,51.7802,12.0,124.0,82.0,224.0,3422.0,502.0,43.0286,30.4,45.5,101.2,17.2,23.7,15,0.0373487,665.0
2023-06-26 13:51:20,35.3619,48.7389,0.0,20.0,12.0,39.0,2153.0,902.0,43.3657,32.0,39.3,101.1,16.3,28.8,18,0.0240166,3838.0
2023-06-26 14:23:10,34.0527,51.9878,0.0,2.0,0.0,5.0,817.0,1019.0,43.5886,31.9,38.8,101.1,16.1,29.1,18,0.0354577,3718.0
2023-06-26 16:23:50,31.0314,55.2061,0.0,0.0,0.0,0.0,510.0,1108.0,43.5086,33.3,34.4,101.0,15.5,33.7,21,0.03073,750.0
2023-06-26 18:24:30,29.6316,54.4672,0.0,0.0,0.0,0.0,73.0,617.0,43.44,31.4,36.2,101.0,14.6,29.4,18,0.0292171,977.0
2023-06-26 20:25:10,28.9266,53.2153,0.0,0.0,0.0,0.0,9.0,613.0,43.36,25.3,64.8,101.1,18.1,11.3,7,0.0318646,0.0
2023-06-26 20:31:03,27.6678,55.0412,1.0,0.0,0.0,0.0,1.0,828.0,42.96,25.3,64.8,101.1,18.1,11.3,7,0.0318646,0.0
2023-06-26 20:57:31,28.413,56.4031,28.0,1.0,0.0,5.0,0.0,973.0,43.8572,23.7,74.2,101.2,18.8,7.6,5,0.0301626,0.0
2023-06-26 23:06:30,30.538,58.3206,931.0,36.0,30.0,66.0,0.0,453.0,43.44,20.8,100.0,101.2,20.6,0.0,0,0.0318646,0.0
2023-06-27 01:15:29,32.5924,59.6214,848.0,1237.0,710.0,2172.0,0.0,283.0,43.7943,20.2,87.5,101.3,18.0,3.0,2,0.0330938,0.0
2023-06-27 03:24:28,38.645,61.0321,1079.0,1058.0,650.0,1943.0,9.0,246.0,43.7258,19.9,83.7,101.2,17.0,3.8,2,0.0330938,2656.0
2023-06-27 05:13:54,38.0811,63.6336,277.0,1412.0,843.0,2643.0,130.0,245.0,43.7028,17.6,100.0,101.2,17.6,0.0,0,0.0324319,398.0
2023-06-27 05:52:20,38.0509,57.374,264.0,295.0,229.0,453.0,5329.0,214.0,43.6742,18.6,94.7,101.2,17.7,1.1,1,0.033472,683.0
2023-06-27 08:34:49,37.366,57.9114,293.0,296.0,228.0,473.0,4081.0,314.0,43.5314,26.9,47.4,101.2,14.7,18.6,12,0.0359304,649.0
2023-06-27 11:14:40,37.1445,51.5237,232.0,324.0,242.0,536.0,4751.0,459.0,43.6058,33.3,38.9,101.1,17.3,31.3,--,0.0336611,666.0
2023-06-27 11:17:18,35.9863,52.2748,7.0,273.0,191.0,434.0,2439.0,376.0,43.9601,33.3,38.9,101.1,17.3,31.3,--,0.0336611,666.0
2023-06-27 13:51:39,33.6197,51.9145,0.0,14.0,7.0,33.0,2354.0,728.0,44.1943,35.3,31.0,101.0,15.5,39.5,--,0.0208964,2566.0
2023-06-27 14:23:35,33.3377,51.1695,0.0,1.0,1.0,6.0,2340.0,1201.0,44.3944,35.2,33.1,101.0,16.5,38.2,24,0.0179652,2312.0
2023-06-27 16:24:15,31.3134,54.0336,0.0,0.0,0.0,0.0,1766.0,797.0,44.3029,34.8,32.6,100.9,15.9,37.5,24,0.0218419,982.0
2023-06-27 18:24:55,30.0646,55.2305,0.0,0.0,0.0,0.0,43.0,683.0,44.2286,32.7,35.8,100.9,15.6,31.9,20,0.0217474,1536.0
2023-06-27 20:25:35,27.98,55.7374,0.0,0.0,0.0,0.0,9.0,703.0,44.1486,24.1,95.8,101.0,23.3,1.3,1,0.0284607,0.0
2023-06-27 20:31:32,26.5398,60.9893,1.0,0.0,0.0,0.0,1.0,1194.0,43.8228,24.1,95.8,101.0,23.3,1.3,1,0.0284607,0.0
2023-06-27 20:57:33,27.2045,63.1328,28.0,1.0,0.0,5.0,0.0,432.0,44.6057,22.6,100.0,101.0,22.5,0.0,0,0.0293117,0.0
2023-06-27 23:06:32,29.0777,64.5069,942.0,36.0,26.0,57.0,0.0,864.0,44.24,21.2,100.0,101.1,21.1,0.0,0,0.0311082,0.0
2023-06-28 01:15:31,31.7666,66.7908,862.0,1225.0,698.0,2139.0,0.0,413.0,44.4,19.3,100.0,101.0,19.2,0.0,0,0.0329992,0.0
2023-06-28 03:24:30,38.8364,66.9252,951.0,1071.0,669.0,2000.0,9.0,248.0,44.36,17.0,100.0,101.0,17.0,0.0,0,0.0340393,3396.0
2023-06-28 05:14:15,38.0609,67.0901,278.0,1209.0,729.0,2258.0,125.0,335.0,44.44,16.8,100.0,101.0,16.7,0.0,0,0.0346067,520.0
2023-06-28 05:52:21,39.7025,55.2183,263.0,302.0,231.0,451.0,5244.0,264.0,44.4286,17.6,100.0,101.0,17.5,0.0,0,0.0348903,595.0
2023-06-28 08:34:50,38.8666,56.8489,296.0,291.0,231.0,467.0,4130.0,391.0,44.1715,27.2,61.2,101.0,19.0,14.0,9,0.0330939,765.0
2023-06-28 11:14:27,37.9703,49.5328,101.0,325.0,236.0,523.0,4366.0,308.0,44.2743,33.2,49.7,101.0,21.2,25.6,16,0.0250568,629.0
2023-06-28 11:17:19,36.4697,48.2565,10.0,130.0,95.0,214.0,2457.0,386.0,44.4857,33.2,49.7,101.0,21.2,25.6,16,0.0250568,629.0
2023-06-28 13:51:26,34.8382,46.1191,1.0,8.0,11.0,21.0,2368.0,1481.0,44.72,31.2,52.4,100.9,20.2,21.6,14,0.0201399,1104.0
2023-06-28 14:25:04,33.4485,51.1145,0.0,0.0,0.0,0.0,2363.0,445.0,44.7029,32.5,50.1,100.9,20.6,24.4,15,0.0178706,1383.0
2023-06-28 16:25:44,31.2832,58.1863,0.0,0.0,0.0,0.0,700.0,435.0,44.6343,31.6,50.4,100.9,19.9,23.0,15,0.0190053,1084.0
2023-06-28 18:26:24,29.6819,59.7252,0.0,0.0,0.0,0.0,38.0,335.0,44.5658,28.9,73.0,100.9,23.5,10.8,7,0.0316755,1198.0
2023-06-28 20:27:04,28.4533,66.0458,0.0,0.0,0.0,0.0,2.0,1004.0,44.5144,23.4,100.0,101.0,23.2,0.0,0,0.033472,0.0
2023-06-28 20:31:08,28.8158,68.8305,0.0,0.0,0.0,0.0,0.0,1054.0,43.88,23.4,100.0,101.0,23.2,0.0,0,0.033472,0.0
2023-06-28 20:57:39,29.3496,69.7832,24.0,0.0,0.0,1.0,0.0,974.0,44.6628,22.0,100.0,101.1,21.9,0.0,0,0.0316755,0.0
2023-06-28 23:06:38,29.9337,68.6656,918.0,32.0,18.0,56.0,0.0,1049.0,44.3257,23.1,88.0,101.2,20.9,3.4,2,0.0323374,0.0
2023-06-29 01:15:37,33.3679,68.6656,943.0,1197.0,681.0,2123.0,0.0,561.0,44.6858,21.6,99.9,101.2,21.5,0.0,0,0.0367814,0.0
2023-06-29 03:24:36,36.8021,68.5008,896.0,1137.0,694.0,2111.0,6.0,249.0,44.6857,20.7,100.0,101.2,20.6,0.0,0,0.0378215,4641.0
2023-06-29 05:14:24,36.4999,67.3527,376.0,1145.0,669.0,2109.0,113.0,269.0,44.8115,20.1,100.0,101.3,20.0,0.0,0,0.0370651,595.0
2023-06-29 05:52:25,36.9229,59.029,175.0,445.0,318.0,712.0,5220.0,347.0,44.7601,20.6,100.0,101.3,20.5,0.0,0,0.0350794,603.0
2023-06-29 08:34:54,36.7416,60.1527,328.0,225.0,147.0,397.0,4281.0,325.0,44.5943,24.8,85.1,101.4,22.0,4.6,3,0.0371596,942.0
2023-06-29 11:14:59,35.8252,52.9099,43.0,374.0,280.0,584.0,3771.0,509.0,44.6457,28.5,64.3,101.4,21.0,13.9,9,0.0312027,912.0
2023-06-29 11:17:23,35.5533,52.5496,13.0,57.0,41.0,94.0,3096.0,456.0,44.88,28.5,64.3,101.4,21.0,13.9,9,0.0312027,912.0
2023-06-29 13:51:58,33.1463,54.0824,1.0,12.0,13.0,21.0,1176.0,865.0,45.0058,29.5,61.3,101.3,21.1,16.0,10,0.0303517,3525.0
2023-06-29 14:23:01,33.9319,57.5206,0.0,1.0,0.0,5.0,2740.0,647.0,45.1257,30.2,59.1,101.3,21.2,17.5,11,0.026475,3067.0
2023-06-29 16:23:41,30.0848,61.1237,0.0,0.0,0.0,0.0,281.0,619.0,45.0571,30.9,54.6,101.2,20.6,20.3,13,0.0263805,1041.0
2023-06-29 18:24:21,28.8763,60.0611,0.0,0.0,0.0,0.0,70.0,819.0,44.9828,30.1,51.0,101.2,18.8,21.0,13,0.0249622,1269.0
2023-06-29 20:30:46,28.4734,67.6824,0.0,0.0,0.0,0.0,8.0,531.0,44.9086,23.1,100.0,101.2,23.0,0.0,0,0.0287443,0.0
2023-06-29 20:58:26,27.6678,71.4931,0.0,0.0,0.0,0.0,1.0,835.0,44.2571,22.3,100.0,101.2,22.1,0.0,0,0.0305409,0.0
2023-06-29 23:07:25,27.7987,72.3542,27.0,1.0,0.0,2.0,0.0,590.0,45.0743,20.4,100.0,101.4,20.3,0.0,0,0.0328101,0.0
2023-06-30 01:16:24,29.9841,71.7679,952.0,35.0,25.0,68.0,0.0,924.0,44.7943,18.1,100.0,101.4,18.0,0.0,0,0.0328101,0.0
2023-06-30 03:25:23,33.0154,71.9634,940.0,1272.0,764.0,2222.0,0.0,326.0,45.0001,16.8,100.0,101.3,16.7,0.0,0,0.033472,4182.0
2023-06-30 05:14:15,38.9874,72.4397,1272.0,1160.0,710.0,2152.0,7.0,251.0,44.9428,16.2,100.0,101.3,16.1,0.0,0,0.0332829,690.0
2023-06-30 05:53:08,38.9874,70.9374,372.0,1614.0,1100.0,3768.0,136.0,328.0,45.0971,17.4,100.0,101.3,17.3,0.0,0,0.0331883,736.0
2023-06-30 08:35:37,38.3127,59.8595,266.0,411.0,304.0,648.0,5393.0,299.0,44.9487,27.0,62.0,101.3,19.0,13.6,9,0.0338502,1129.0
2023-06-30 11:14:26,38.3933,59.8595,264.0,292.0,238.0,477.0,4355.0,260.0,44.8687,27.6,77.3,101.3,23.1,8.3,5,0.0267587,789.0
2023-06-30 11:18:06,38.3933,61.3679,20.0,298.0,196.0,500.0,5935.0,438.0,45.0114,27.6,77.3,101.3,23.1,8.3,5,0.0267587,768.0
2023-06-30 13:51:25,39.0277,51.0107,0.0,22.0,22.0,50.0,2998.0,355.0,45.3257,28.2,80.2,101.3,24.3,7.6,5,0.025435,2371.0
2023-06-30 14:23:22,37.4869,51.0107,0.0,0.0,0.0,1.0,2403.0,693.0,45.3085,29.0,75.7,101.2,24.1,9.8,6,0.0232602,3141.0
2023-06-30 16:24:02,36.4194,48.8366,0.0,0.0,0.0,0.0,1907.0,693.0,45.2342,29.3,74.2,101.1,24.1,10.5,7,0.0284607,1646.0
2023-06-30 18:24:42,33.9923,46.5527,0.0,0.0,0.0,0.0,74.0,800.0,45.1886,27.5,93.6,101.0,26.2,2.4,2,0.0263805,1310.0
2023-06-30 20:25:22,35.1806,53.6427,0.0,0.0,0.0,0.0,2.0,460.0,44.4285,23.3,100.0,101.0,23.1,0.0,0,0.0293116,0.0
2023-06-30 20:31:03,32.1493,58.0092,0.0,0.0,0.0,1.0,0.0,460.0,45.1142,23.3,100.0,101.0,23.1,0.0,0,0.0293116,0.0
2023-06-30 20:57:54,29.9035,57.3802,27.0,0.0,0.0,0.0,0.0,436.0,45.1829,22.7,100.0,101.0,22.6,0.0,0,0.0305408,0.0
2023-06-30 23:06:53,28.5943,61.6366,939.0,32.0,26.0,64.0,0.0,589.0,44.9428,21.1,100.0,101.0,21.0,0.0,0,0.0319592,0.0
2023-07-01 01:15:52,27.5167,58.6565,888.0,1264.0,731.0,2194.0,7.0,936.0,45.3257,20.3,100.0,101.0,20.2,0.0,0,0.0320537,0.0
2023-07-01 03:24:51,27.9296,59.3954,1025.0,1101.0,668.0,2059.0,0.0,559.0,45.2858,19.9,100.0,100.9,19.8,0.0,0,0.0357412,3745.0
2023-07-01 05:14:40,29.3798,59.9328,302.0,1357.0,822.0,2621.0,128.0,917.0,45.3143,19.8,100.0,100.9,19.7,0.0,0,0.0318646,2651.0
2023-07-01 05:52:26,32.3608,61.655,343.0,325.0,255.0,526.0,5368.0,214.0,45.3143,19.9,100.0,100.9,19.8,0.0,0,0.0322428,2705.0
2023-07-01 08:34:55,36.8323,62.0641,354.0,388.0,285.0,618.0,4172.0,262.0,45.0914,25.3,100.0,101.0,25.1,0.0,0,0.0347958,2053.0
2023-07-01 11:14:25,36.6812,63.7618,245.0,403.0,281.0,690.0,4777.0,236.0,45.1086,22.1,100.0,100.9,21.9,0.0,0,0.0337557,2429.0
2023-07-01 11:17:24,36.3589,57.374,11.0,281.0,184.0,451.0,2615.0,350.0,45.3257,22.1,100.0,100.9,21.9,0.0,0,0.0337557,2429.0
2023-07-01 13:51:24,36.4999,55.9511,1.0,19.0,11.0,34.0,2750.0,370.0,45.5029,27.9,73.2,100.7,22.6,10.1,6,0.033472,1559.0
2023-07-01 14:22:52,35.8856,51.8962,0.0,1.0,0.0,5.0,2633.0,353.0,45.6172,28.1,70.8,100.7,22.2,11.1,7,0.0315809,1071.0
2023-07-01 16:23:32,36.0467,51.7985,0.0,0.0,0.0,1.0,1799.0,297.0,45.5429,27.1,99.6,100.6,26.9,0.1,0,0.0277988,1144.0
2023-07-01 18:24:12,33.7707,53.7954,0.0,0.0,0.0,0.0,67.0,1095.0,45.4686,29.4,56.5,100.6,19.8,17.8,11,0.0258132,836.0
2023-07-01 20:24:52,32.4414,57.9481,0.0,0.0,0.0,0.0,8.0,802.0,45.4056,23.7,91.7,100.6,22.1,2.4,2,0.022031,0.0
2023-07-01 20:30:57,31.2127,61.6244,3.0,0.0,0.0,0.0,1.0,424.0,44.6285,23.7,91.7,100.6,22.1,2.4,2,0.022031,0.0
2023-07-01 20:57:30,30.0646,62.3878,42.0,3.0,4.0,4.0,0.0,434.0,45.3715,21.6,100.0,100.6,21.4,0.0,0,0.0240166,0.0
2023-07-01 23:06:29,29.0173,63.0351,543.0,41.0,38.0,72.0,0.0,815.0,45.28,19.7,100.0,100.7,19.6,0.0,0,0.0235439,0.0
2023-07-02 01:15:28,29.9841,66.1069,1060.0,748.0,435.0,1333.0,0.0,1487.0,45.5142,18.6,98.8,100.7,18.3,0.3,0,0.0291225,0.0
2023-07-02 03:24:27,27.5167,67.4504,982.0,1344.0,865.0,2804.0,16.0,513.0,45.4286,15.4,100.0,100.7,15.4,0.0,0,0.0216528,3422.0
2023-07-02 05:14:04,29.259,66.7298,295.0,1274.0,787.0,2420.0,201.0,491.0,45.5314,16.3,100.0,100.7,16.3,0.0,0,0.0215582,602.0
2023-07-02 05:52:35,32.0285,66.858,288.0,324.0,247.0,522.0,3039.0,375.0,45.4915,17.9,100.0,100.8,17.9,0.0,0,0.0236384,836.0
2023-07-02 08:35:04,37.5473,67.3221,308.0,304.0,232.0,486.0,4973.0,387.0,45.3543,25.3,59.3,100.9,16.8,13.1,8,0.0241111,933.0
2023-07-02 11:14:41,36.8323,68.0061,221.0,341.0,258.0,558.0,4662.0,283.0,45.36,30.6,42.2,100.8,16.2,25.4,16,0.0324319,734.0
2023-07-02 11:17:33,36.792,61.4595,11.0,269.0,182.0,422.0,2580.0,327.0,45.5428,30.6,42.2,100.8,16.2,25.4,16,0.0324319,734.0
2023-07-02 13:51:40,36.3992,62.5221,1.0,18.0,11.0,34.0,2426.0,300.0,45.6914,29.4,50.4,100.8,18.0,20.4,13,0.0303517,2153.0
2023-07-02 14:23:18,35.7144,58.5405,0.0,1.0,0.0,5.0,2401.0,310.0,45.7372,29.8,53.7,100.8,19.3,19.4,12,0.0209909,2205.0
2023-07-02 16:23:58,35.7345,58.8885,0.0,0.0,0.0,1.0,1716.0,377.0,45.64,29.3,47.7,100.8,17.0,21.3,13,0.0194781,975.0
2023-07-02 18:24:38,34.5462,59.4626,0.0,0.0,0.0,0.0,64.0,1171.0,45.5886,26.7,59.8,100.8,18.2,14.1,9,0.0189107,1153.0
2023-07-02 20:25:18,32.7133,64.7206,0.0,0.0,0.0,0.0,7.0,760.0,45.5428,22.8,100.0,100.9,22.6,0.0,0,0.019289,0.0
2023-07-02 20:30:58,30.7293,67.9695,0.0,0.0,0.0,0.0,1.0,669.0,44.92,22.8,100.0,100.9,22.6,0.0,0,0.019289,0.0
2023-07-02 20:57:28,29.1683,68.7206,28.0,0.0,0.0,1.0,0.0,592.0,45.4914,21.9,100.0,100.9,21.8,0.0,0,0.0214637,0.0
2023-07-02 23:06:27,28.2015,73.313,971.0,41.0,31.0,54.0,0.0,632.0,45.2858,20.2,100.0,101.1,20.1,0.0,0,0.022882,0.0
2023-07-03 01:15:26,26.9829,75.3038,934.0,1310.0,747.0,2305.0,0.0,626.0,45.5543,18.5,100.0,101.1,18.4,0.0,0,0.0212746,0.0
2023-07-03 03:24:25,25.9154,76.3359,1213.0,1164.0,702.0,2159.0,7.0,719.0,45.4971,17.7,100.0,101.1,17.6,0.0,0,0.0210855,4761.0
2023-07-03 05:14:16,29.1583,75.9267,298.0,1583.0,943.0,2987.0,166.0,433.0,45.64,16.9,100.0,101.1,16.8,0.0,0,0.022031,1379.0
2023-07-03 05:52:26,31.0616,76.1771,288.0,307.0,245.0,494.0,5505.0,522.0,45.6172,18.6,100.0,101.1,18.5,0.0,0,0.0229765,2445.0
2023-07-03 08:34:55,36.792,77.374,305.0,321.0,243.0,510.0,4450.0,313.0,45.4971,28.1,68.0,101.1,21.5,12.2,8,0.024584,1243.0
2023-07-03 11:16:04,36.3892,78.1557,238.0,352.0,262.0,551.0,5070.0,197.0,45.3543,31.3,57.8,101.1,21.9,19.3,12,0.036214,593.0
2023-07-03 11:17:24,38.0609,76.2137,15.0,264.0,186.0,420.0,2626.0,237.0,45.5485,31.3,57.8,101.1,21.9,19.3,12,0.036214,593.0
2023-07-03 13:53:03,39.5313,77.3557,0.0,15.0,16.0,35.0,2524.0,264.0,45.657,31.8,51.3,101.1,20.4,22.9,14,0.0255295,2284.0
2023-07-03 14:23:32,39.7528,69.9237,0.0,1.0,0.0,5.0,2489.0,309.0,45.6972,33.2,46.3,101.1,20.1,27.4,17,0.015034,2059.0
2023-07-03 16:24:12,38.6954,63.6641,0.0,0.0,0.0,1.0,1862.0,488.0,45.6172,32.4,48.3,101.0,20.0,25.2,16,0.0129539,1216.0
2023-07-03 18:24:52,35.0195,52.6229,0.0,0.0,0.0,0.0,58.0,1197.0,45.5943,30.6,52.1,101.0,19.5,21.0,13,0.0138048,988.0
2023-07-03 20:25:32,34.6167,46.4427,0.0,0.0,0.0,0.0,8.0,1281.0,45.5201,24.9,67.3,101.1,18.4,10.3,6,0.0148449,0.0
2023-07-03 20:31:19,32.109,46.0763,1.0,0.0,0.0,0.0,1.0,1560.0,45.0114,24.9,67.3,101.1,18.4,10.3,6,0.0148449,0.0
2023-07-03 20:57:27,30.679,46.516,27.0,1.0,0.0,1.0,0.0,452.0,45.3657,23.9,80.8,101.1,20.3,5.7,4,0.0154122,0.0
2023-07-03 23:06:26,30.5279,50.858,972.0,30.0,26.0,63.0,0.0,494.0,45.1371,22.1,100.0,101.1,21.9,0.0,0,0.0185325,0.0
2023-07-04 01:15:25,29.4704,55.426,977.0,1335.0,726.0,2310.0,0.0,579.0,45.5713,21.6,100.0,101.2,21.5,0.0,0,0.0186271,0.0
2023-07-04 03:24:24,28.413,58.3084,1032.0,1223.0,723.0,2319.0,6.0,325.0,45.5028,20.1,100.0,101.1,20.0,0.0,0,0.0199508,4303.0
2023-07-04 05:14:50,27.8893,59.4076,329.0,1268.0,763.0,2371.0,135.0,552.0,45.5828,18.1,100.0,101.1,18.0,0.0,0,0.0170197,1550.0
2023-07-04 05:33:23,30.2056,59.7191,296.0,350.0,268.0,594.0,5469.0,289.0,45.52,18.1,100.0,101.1,18.0,0.0,0,0.0185325,1902.0
2023-07-04 05:52:27,32.673,59.8718,330.0,336.0,271.0,562.0,4569.0,183.0,45.3771,19.0,100.0,101.1,18.9,0.0,0,0.0185325,1887.0
2023-07-04 08:34:56,31.968,57.545,238.0,374.0,264.0,627.0,4579.0,249.0,45.3371,28.3,60.9,101.2,19.9,15.0,9,0.0207072,828.0
2023-07-04 11:15:14,34.8987,51.2977,12.0,283.0,192.0,444.0,2650.0,136.0,45.4856,31.9,47.1,101.2,19.1,25.0,16,0.0208018,615.0
2023-07-04 11:17:25,35.0799,51.8595,0.0,20.0,12.0,40.0,2466.0,199.0,45.6171,31.9,47.1,101.2,19.1,25.0,16,0.0208018,615.0
2023-07-04 13:52:13,34.7275,48.5374,0.0,0.0,0.0,4.0,2527.0,430.0,45.6285,32.0,47.6,101.1,19.4,24.9,16,0.0339447,2517.0
2023-07-04 14:23:37,33.952,47.6397,0.0,0.0,0.0,1.0,1842.0,353.0,45.5657,32.9,44.8,101.1,19.2,27.6,17,0.00765886,2072.0
2023-07-04 16:24:17,30.7797,46.1252,0.0,0.0,0.0,0.0,79.0,447.0,45.5085,33.2,44.0,101.0,19.2,28.6,18,0.013994,937.0
2023-07-04 18:24:57,30.3768,46.8763,0.0,0.0,0.0,0.0,7.0,247.0,45.4572,29.3,60.4,101.0,20.7,16.1,10,0.0171142,1141.0
2023-07-04 20:25:37,30.4373,47.1511,1.0,0.0,0.0,0.0,1.0,345.0,45.04,24.6,100.0,101.1,24.5,0.0,0,0.0187216,0.0
2023-07-04 20:35:58,29.1885,47.6885,27.0,0.0,0.0,1.0,0.0,633.0,45.1257,24.6,100.0,101.1,24.5,0.0,0,0.0187216,0.0
2023-07-04 22:44:57,29.0676,48.0794,983.0,35.0,25.0,64.0,0.0,457.0,45.0172,22.9,100.0,101.2,22.8,0.0,0,0.017587,0.0
2023-07-05 00:53:56,28.8863,50.3634,932.0,1296.0,736.0,2245.0,0.0,1024.0,45.4628,21.0,100.0,101.2,20.9,0.0,0,0.0224092,0.0
2023-07-05 03:02:55,26.5096,53.026,1016.0,1133.0,683.0,2105.0,7.0,210.0,45.3943,21.8,100.0,101.2,21.7,0.0,0,0.0277987,31.0
2023-07-05 05:11:54,27.0836,56.0122,328.0,1280.0,777.0,2388.0,128.0,296.0,45.4743,21.1,100.0,101.2,21.0,0.0,0,0.026286,2481.0
2023-07-05 05:14:03,30.4876,58.6626,306.0,375.0,275.0,597.0,5501.0,198.0,45.4571,20.9,100.0,101.2,20.8,0.0,0,0.026286,2481.0
2023-07-05 05:52:27,35.372,59.6947,324.0,352.0,262.0,560.0,4376.0,242.0,45.3543,21.2,100.0,101.2,21.1,0.0,0,0.0218419,2766.0
2023-07-05 08:34:56,34.8282,62.1435,255.0,379.0,269.0,607.0,4502.0,183.0,45.2857,27.7,75.2,101.2,22.8,9.2,6,0.0236384,1136.0
2023-07-05 11:15:06,34.9893,58.0336,11.0,310.0,195.0,484.0,2674.0,141.0,45.4229,33.0,46.8,101.2,20.0,26.7,17,0.0173979,568.0
2023-07-05 11:17:25,34.6267,58.9679,0.0,22.0,10.0,33.0,2504.0,142.0,45.5543,33.0,46.8,101.2,20.0,26.7,17,0.0173979,568.0
2023-07-05 13:52:05,34.6066,51.7557,0.0,1.0,0.0,5.0,2534.0,172.0,45.5828,32.8,54.5,101.0,22.3,22.6,14,0.0339449,877.0
2023-07-05 14:25:09,32.9046,50.2168,0.0,0.0,0.0,1.0,1827.0,198.0,45.5371,31.9,55.7,101.0,21.8,21.0,13,0.0086044,3162.0
2023-07-05 16:25:49,32.2399,50.1191,0.0,0.0,0.0,0.0,72.0,711.0,45.4856,32.1,54.3,101.0,21.6,21.9,14,0.0121974,917.0
2023-07-05 18:26:29,32.0184,50.8824,0.0,0.0,0.0,0.0,7.0,316.0,45.4457,28.1,66.0,101.1,21.1,13.0,8,0.0151286,992.0
2023-07-05 20:27:09,31.6558,50.174,1.0,0.0,0.0,0.0,1.0,394.0,45.2286,25.3,100.0,101.1,25.1,0.0,0,0.0201399,0.0
2023-07-05 20:31:13,28.4533,49.8748,22.0,1.0,0.0,1.0,0.0,447.0,45.4171,25.3,100.0,101.1,25.1,0.0,0,0.0201399,0.0
2023-07-05 20:57:46,26.7614,49.826,912.0,28.0,20.0,43.0,0.0,413.0,45.3371,24.0,100.0,101.1,23.9,0.0,0,0.0205182,0.0
2023-07-05 23:06:45,26.5499,48.7634,935.0,1170.0,660.0,2036.0,0.0,1024.0,45.6686,22.7,100.0,101.2,22.6,0.0,0,0.0225984,0.0
2023-07-06 01:15:44,24.3444,52.1954,988.0,1143.0,685.0,2088.0,7.0,213.0,45.6343,21.9,100.0,101.3,21.8,0.0,0,0.0249623,0.0
2023-07-06 03:24:43,25.5327,54.4977,335.0,1225.0,729.0,2265.0,124.0,171.0,45.6971,20.8,100.0,101.2,20.7,0.0,0,0.0257185,3600.0
2023-07-06 05:14:45,25.7644,55.9267,319.0,360.0,270.0,583.0,5070.0,142.0,45.68,20.8,100.0,101.2,20.7,0.0,0,0.0259076,1635.0
2023-07-06 05:52:33,33.1866,57.3863,350.0,343.0,252.0,586.0,4361.0,144.0,45.5829,20.8,100.0,101.2,20.6,0.0,0,0.0233548,1731.0
2023-07-06 08:35:02,33.1564,59.4382,239.0,392.0,257.0,620.0,4446.0,135.0,45.5828,29.0,65.4,101.3,21.8,13.9,9,0.030068,1006.0
2023-07-06 11:15:07,32.673,58.3878,15.0,291.0,199.0,480.0,2708.0,124.0,45.7372,34.5,40.1,101.2,18.9,32.8,21,0.0179652,646.0
2023-07-06 11:17:31,33.3276,58.3878,0.0,21.0,11.0,37.0,2595.0,151.0,45.8457,34.5,40.1,101.2,18.9,32.8,21,0.0179652,646.0
2023-07-06 13:52:06,33.0456,55.7985,0.0,0.0,0.0,1.0,2515.0,167.0,45.8058,34.5,41.7,101.2,19.5,31.9,20,0.0465203,1272.0
2023-07-06 15:55:58,31.1825,55.6214,0.0,0.0,0.0,0.0,1722.0,317.0,45.7657,35.8,35.6,101.1,18.1,37.8,24,0.0115355,1073.0
2023-07-06 17:56:38,32.1896,55.7435,0.0,0.0,0.0,0.0,72.0,421.0,45.7028,34.7,35.8,101.1,17.3,35.6,22,0.00945537,1550.0
2023-07-06 19:57:18,31.6961,57.142,0.0,0.0,0.0,0.0,5.0,364.0,45.6343,27.5,62.6,101.2,19.6,13.8,9,0.0121029,274.0
2023-07-06 20:38:16,31.4242,60.0672,0.0,0.0,0.0,0.0,0.0,327.0,45.4514,25.8,87.0,101.2,23.4,4.3,3,0.0121029,0.0
2023-07-06 22:47:15,29.2892,61.0076,28.0,1.0,0.0,1.0,0.0,414.0,45.5772,21.8,100.0,101.4,21.6,0.0,0,0.0153177,0.0
2023-07-07 00:56:14,30.2258,61.6305,921.0,36.0,26.0,48.0,0.0,284.0,45.5657,22.2,100.0,101.4,22.1,0.0,0,0.0156959,0.0
2023-07-07 03:05:13,29.128,63.9695,934.0,1235.0,684.0,2167.0,0.0,307.0,45.8857,22.2,95.9,101.4,21.4,1.1,1,0.021842,434.0
2023-07-07 05:13:20,28.4533,66.6015,968.0,1144.0,681.0,2118.0,6.0,381.0,45.8343,21.5,100.0,101.5,21.4,0.0,0,0.0209909,2375.0
2023-07-07 05:14:12,28.4835,67.1206,343.0,1222.0,738.0,2298.0,155.0,257.0,45.9085,21.4,100.0,101.5,21.3,0.0,0,0.0209909,2375.0
