Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Solar Radiation,Leaf Wetting,Dew Point,Vapour-Pressure Deficit,Humidity Deficit,Underbasket Weight,Bee Flow
2023-06-24 21:36:12,33.0154,74.7542,0.0,0.0,0.0,0.0,0.0,510.0,43.0571,23.1,79.6,101.2,0.0,0.0,19.3,5.8,4,0.0520046,0.0
2023-06-24 23:40:26,36.2784,65.4351,0.0,0.0,0.0,0.0,0.0,424.0,42.9943,22.1,77.9,101.2,0.0,0.0,18.0,5.9,4,0.0533284,0.0
2023-06-25 01:44:40,36.51,63.945,0.0,0.0,0.0,0.0,0.0,614.0,42.9257,20.7,86.2,101.1,0.0,0.0,18.2,3.4,2,0.0527608,0.0
2023-06-25 03:48:54,36.7316,54.8824,0.0,0.0,0.0,0.0,0.0,532.0,42.8743,21.7,79.9,101.1,0.0,0.0,18.0,5.2,3,0.053801,2110.0
2023-06-25 05:53:08,36.5704,54.1313,31.0,28.0,19.0,47.0,151.0,416.0,42.7714,21.1,87.3,101.1,3.9,0.0,18.8,3.2,2,0.0480332,660.0
2023-06-25 06:10:40,35.5633,51.4137,59.0,59.0,40.0,117.0,284.0,435.0,42.8171,21.1,87.3,101.1,3.9,0.0,18.8,3.2,2,0.0480332,725.0
2023-06-25 08:54:10,33.5794,52.6656,193.0,211.0,162.0,360.0,919.0,642.0,42.7028,24.6,69.4,101.2,26.9,0.0,18.5,9.4,6,0.0644856,1920.0
2023-06-25 11:37:40,32.4212,57.0015,852.0,966.0,646.0,1707.0,3903.0,399.0,42.5715,31.4,49.2,101.1,105.2,0.0,19.4,23.3,15,0.0801816,1381.0
2023-06-25 11:59:27,31.9982,57.942,643.0,679.0,467.0,1108.0,3388.0,316.0,42.6229,30.9,48.4,101.0,83.3,0.0,18.6,23.0,14,0.0801816,964.0
2023-06-25 15:05:26,30.7394,61.5206,372.0,353.0,299.0,540.0,2569.0,298.0,43.4285,23.1,100.0,101.0,43.5,87.0,22.9,0.0,0,0.052099,4003.0
2023-06-25 15:26:22,29.1784,63.1817,360.0,349.0,288.0,549.0,2313.0,285.0,43.4114,27.2,96.0,101.0,110.7,71.0,26.3,1.4,1,0.052099,3411.0
2023-06-25 17:23:01,26.6607,64.0122,104.0,125.0,91.0,215.0,568.0,288.0,43.08,29.0,56.8,101.0,37.8,35.0,19.4,17.3,11,0.0547466,653.0
2023-06-25 19:19:40,28.1914,65.771,46.0,56.0,44.0,104.0,253.0,541.0,42.9372,26.5,52.7,101.0,10.3,0.0,16.0,16.4,10,0.0613652,357.0
2023-06-25 21:16:19,27.7886,65.6366,0.0,0.0,0.0,0.0,0.0,492.0,43.0514,20.0,92.6,101.2,0.0,0.0,18.7,1.7,1,0.0541792,0.0
2023-06-25 21:34:58,32.7032,66.7664,0.0,0.0,0.0,0.0,0.0,381.0,43.0399,20.0,92.6,101.2,0.0,0.0,18.7,1.7,1,0.0541792,0.0
2023-06-25 23:39:12,37.7588,60.5863,0.0,0.0,0.0,0.0,0.0,658.0,43.0286,20.1,94.4,101.2,0.0,0.0,19.1,1.3,1,0.0451966,0.0
2023-06-26 01:43:26,38.3832,59.9206,0.0,0.0,0.0,0.0,0.0,650.0,42.9771,19.4,79.8,101.2,0.0,0.0,15.7,4.5,3,0.0442511,0.0
2023-06-26 03:47:40,37.0337,54.5588,0.0,0.0,0.0,0.0,0.0,506.0,42.92,18.5,84.6,101.2,0.0,0.0,15.8,3.3,2,0.0424546,966.0
2023-06-26 05:51:54,36.8021,53.9053,29.0,28.0,23.0,41.0,122.0,562.0,42.7829,19.3,72.3,101.2,3.1,0.0,14.2,6.2,4,0.0454802,436.0
2023-06-26 06:09:43,36.0367,51.8473,48.0,48.0,43.0,97.0,235.0,508.0,42.8228,19.3,72.3,101.2,3.1,0.0,14.2,6.2,4,0.0461422,631.0
2023-06-26 08:53:13,34.093,50.1679,1200.0,1456.0,878.0,2681.0,4585.0,436.0,42.6114,26.4,53.0,101.2,55.6,0.0,16.0,16.1,10,0.0744138,1668.0
2023-06-26 11:36:43,32.099,53.0137,594.0,674.0,475.0,1191.0,3346.0,416.0,42.5085,30.8,41.3,101.1,105.3,0.0,16.1,26.1,16,0.0803706,1924.0
2023-06-26 11:59:21,31.827,53.9481,497.0,491.0,382.0,849.0,2968.0,589.0,42.5142,31.2,39.2,101.1,111.6,0.0,15.7,27.7,17,0.0803706,2063.0
2023-06-26 15:05:20,30.5682,58.2107,272.0,264.0,246.0,413.0,2090.0,304.0,42.6515,33.7,36.1,101.0,105.7,0.0,16.5,33.4,21,0.0740356,2266.0
2023-06-26 15:26:48,27.7383,60.2015,287.0,294.0,241.0,449.0,2091.0,329.0,42.6228,33.8,32.9,101.0,98.7,0.0,15.2,35.3,22,0.0740356,1792.0
2023-06-26 17:23:27,26.9628,62.0702,303.0,322.0,255.0,507.0,1970.0,304.0,42.6914,32.8,33.9,101.0,56.4,0.0,14.8,32.9,21,0.0752646,1529.0
2023-06-26 19:20:06,26.4895,63.0229,32.0,45.0,36.0,83.0,207.0,514.0,42.7999,29.1,45.5,101.0,12.4,0.0,16.1,22.0,14,0.0675114,408.0
2023-06-26 21:16:45,25.7744,63.3099,0.0,0.0,0.0,0.0,0.0,413.0,43.057,23.1,63.5,101.2,0.0,0.0,15.7,10.3,6,0.0624054,0.0
2023-06-26 21:36:15,31.5753,65.655,0.0,0.0,0.0,0.0,0.0,497.0,43.0342,23.1,63.5,101.2,0.0,0.0,15.7,10.3,6,0.057394,0.0
2023-06-26 23:40:29,37.8192,58.0702,0.0,0.0,0.0,0.0,0.0,513.0,42.9771,20.2,78.8,101.2,0.0,0.0,16.4,5.0,3,0.0482224,0.0
2023-06-27 01:44:43,37.7588,57.0992,0.0,0.0,0.0,0.0,0.0,425.0,42.9086,20.0,69.4,101.3,0.0,0.0,14.2,7.2,4,0.0463313,0.0
2023-06-27 03:48:57,37.8897,52.3237,0.0,0.0,0.0,0.0,0.0,724.0,42.8571,19.2,69.8,101.2,0.0,0.0,13.5,6.7,4,0.0458585,857.0
2023-06-27 05:53:11,37.7991,51.8657,30.0,29.0,24.0,46.0,138.0,473.0,42.8,19.0,70.5,101.2,3.1,0.0,13.5,6.5,4,0.0464259,902.0
2023-06-27 06:10:17,36.8222,50.3145,45.0,58.0,41.0,102.0,223.0,544.0,42.7999,19.0,70.5,101.2,3.1,0.0,13.5,6.5,4,0.0463314,1554.0
2023-06-27 08:53:47,35.1806,49.5878,1217.0,1474.0,864.0,2672.0,4678.0,1113.0,42.5885,29.0,39.0,101.2,56.2,0.0,13.6,24.4,15,0.078574,1830.0
2023-06-27 11:37:17,32.4816,52.3969,630.0,682.0,462.0,1146.0,3288.0,473.0,42.5829,34.2,34.6,101.1,116.1,0.0,16.4,35.3,--,0.0852874,1846.0
2023-06-27 11:59:57,32.5421,53.3802,539.0,544.0,391.0,880.0,3244.0,559.0,42.5714,35.5,31.6,101.0,117.0,0.0,16.0,39.5,--,0.0852874,1831.0
2023-06-27 15:05:56,31.5048,58.0947,293.0,291.0,265.0,444.0,2106.0,545.0,42.7028,35.6,32.1,101.0,74.9,1.0,16.4,39.5,25,0.0782904,1967.0
2023-06-27 15:26:57,29.128,60.4458,288.0,313.0,241.0,461.0,2063.0,330.0,42.6686,35.6,32.1,101.0,74.9,1.0,16.4,39.5,25,0.0782904,1977.0
2023-06-27 17:23:36,27.849,62.571,323.0,306.0,231.0,497.0,1866.0,294.0,42.7085,34.0,35.4,100.9,51.6,0.0,16.5,34.4,22,0.0757376,1910.0
2023-06-27 19:20:15,27.416,63.426,40.0,45.0,35.0,83.0,208.0,534.0,42.8056,31.4,38.2,100.9,19.0,0.0,15.4,28.3,18,0.0695916,655.0
2023-06-27 21:16:54,26.3183,63.5481,0.0,0.0,0.0,0.0,0.0,466.0,43.1085,22.8,78.5,101.0,0.0,0.0,18.8,6.0,4,0.065242,0.0
2023-06-27 21:36:29,32.673,65.7893,0.0,0.0,0.0,0.0,0.0,358.0,43.0799,22.1,79.0,101.0,0.0,0.0,18.2,5.6,4,0.0582452,0.0
2023-06-27 23:40:43,39.8838,57.4534,0.0,0.0,0.0,0.0,0.0,656.0,43.0286,20.5,92.5,101.0,0.0,6.0,19.2,1.8,1,0.0508698,0.0
2023-06-28 01:44:57,39.4507,56.1282,0.0,0.0,0.0,0.0,0.0,778.0,42.9656,19.6,94.0,101.0,0.0,11.0,18.5,1.4,1,0.0447238,0.0
2023-06-28 03:49:11,38.9774,48.2565,0.0,0.0,0.0,0.0,0.0,472.0,42.8913,17.3,100.0,101.0,0.0,70.0,17.2,0.0,0,0.0407526,3088.0
2023-06-28 05:53:25,39.5111,47.6275,30.0,28.0,19.0,55.0,133.0,929.0,43.04,18.5,100.0,101.0,4.1,16.0,18.4,0.0,0,0.0406581,1076.0
2023-06-28 06:10:24,38.4235,45.0076,44.0,58.0,39.0,95.0,230.0,565.0,43.0685,18.5,100.0,101.0,4.1,16.0,18.4,0.0,0,0.0391453,1268.0
2023-06-28 08:53:54,36.0669,43.4809,1012.0,1173.0,707.0,2212.0,4180.0,593.0,42.8685,29.1,47.8,101.0,56.8,0.0,16.8,21.0,13,0.07309,1741.0
2023-06-28 11:37:24,32.1694,46.3511,592.0,629.0,433.0,1064.0,3082.0,431.0,42.8172,33.4,42.6,101.0,102.4,0.0,18.9,29.5,19,0.087084,1848.0
2023-06-28 12:00:22,32.673,47.4809,474.0,476.0,349.0,806.0,2757.0,485.0,42.8458,33.4,44.9,100.9,107.9,0.0,19.7,28.4,18,0.087084,2180.0
2023-06-28 15:06:21,29.974,51.8657,292.0,305.0,244.0,502.0,2072.0,392.0,42.9086,32.4,44.7,100.9,100.0,0.0,18.8,26.9,17,0.0735626,3753.0
2023-06-28 15:26:55,28.7453,54.7542,311.0,306.0,254.0,516.0,2056.0,411.0,42.92,32.1,44.8,100.9,92.9,0.0,18.5,26.4,17,0.0735626,3342.0
2023-06-28 17:23:34,28.1512,57.2092,331.0,342.0,248.0,576.0,1896.0,350.0,42.8514,30.6,45.1,100.9,49.0,0.0,17.2,24.1,15,0.0679842,1715.0
2023-06-28 19:20:13,28.1612,59.2794,48.0,61.0,40.0,96.0,258.0,399.0,43.12,27.1,65.4,100.9,13.8,0.0,19.9,12.4,8,0.0574886,468.0
2023-06-28 21:16:52,28.0605,59.4809,0.0,0.0,0.0,0.0,0.0,610.0,43.2857,22.6,86.8,101.1,0.0,0.0,20.2,3.6,2,0.0513426,0.0
2023-06-28 21:37:02,34.1635,61.3985,0.0,0.0,0.0,0.0,0.0,603.0,43.2572,22.4,86.1,101.1,0.0,0.0,19.9,3.8,2,0.0513426,0.0
2023-06-28 23:41:16,39.8233,54.0763,0.0,0.0,0.0,0.0,0.0,605.0,43.1828,22.5,69.7,101.2,0.0,0.0,16.6,8.3,5,0.0520044,0.0
2023-06-29 01:45:30,40.3269,53.0565,0.0,0.0,0.0,0.0,0.0,679.0,43.1314,21.9,72.7,101.2,0.0,0.0,16.7,7.2,4,0.0508698,0.0
2023-06-29 03:49:44,40.0046,47.5786,0.0,0.0,0.0,0.0,0.0,444.0,43.0743,20.9,86.5,101.2,0.0,0.0,18.5,3.3,2,0.0523828,2494.0
2023-06-29 05:53:58,39.7428,46.9252,25.0,26.0,33.0,40.0,122.0,704.0,43.2286,21.0,85.0,101.3,3.7,0.0,18.3,3.7,2,0.0472768,768.0
2023-06-29 06:10:24,38.6954,44.6962,49.0,52.0,37.0,90.0,229.0,485.0,43.2457,21.0,85.0,101.3,3.7,0.0,18.3,3.7,2,0.0468041,939.0
2023-06-29 08:53:54,36.228,44.0427,786.0,881.0,560.0,1554.0,3453.0,591.0,43.0629,26.0,61.7,101.4,51.1,0.0,18.0,12.9,8,0.068835,1787.0
2023-06-29 11:37:24,32.6327,44.8366,205.0,258.0,167.0,455.0,1000.0,400.0,43.0629,27.6,56.8,101.3,30.1,0.0,18.2,16.0,10,0.0727118,1668.0
2023-06-29 11:59:28,32.4716,45.4473,331.0,370.0,253.0,653.0,1719.0,450.0,43.0115,29.1,54.5,101.3,44.7,0.0,18.9,18.4,12,0.0727118,1937.0
2023-06-29 15:05:27,30.0143,48.0305,185.0,214.0,155.0,357.0,1181.0,269.0,43.1257,31.1,47.8,101.2,38.3,0.0,18.7,23.7,15,0.0769666,2013.0
2023-06-29 15:26:46,28.5641,50.6382,214.0,205.0,168.0,385.0,1310.0,480.0,43.0628,29.0,53.9,101.2,37.1,0.0,18.6,18.5,12,0.0769666,1592.0
2023-06-29 17:23:25,27.567,53.1053,327.0,333.0,247.0,551.0,1869.0,329.0,43.0514,30.5,46.5,101.1,49.0,0.0,17.7,23.4,15,0.0742246,1510.0
2023-06-29 19:20:04,25.8046,55.6702,28.0,39.0,29.0,70.0,161.0,530.0,43.3714,28.4,53.0,101.2,15.2,0.0,17.8,18.2,11,0.0721444,533.0
2023-06-29 21:16:43,25.7744,55.7679,0.0,0.0,0.0,0.0,0.0,303.0,43.6229,22.5,98.4,101.3,0.0,8.0,22.1,0.4,0,0.0582452,0.0
2023-06-29 21:35:43,31.9277,59.6092,0.0,0.0,0.0,0.0,0.0,415.0,43.6,21.5,100.0,101.3,0.0,27.0,21.4,0.0,0,0.0582452,0.0
2023-06-29 23:39:57,39.2694,53.9359,0.0,0.0,0.0,0.0,0.0,717.0,43.5143,20.4,84.4,101.4,0.0,1.0,17.6,3.7,2,0.0565432,0.0
2023-06-30 01:44:11,39.7428,52.7206,0.0,0.0,0.0,0.0,0.0,701.0,43.4686,18.1,100.0,101.4,0.0,25.0,18.0,0.0,0,0.0524774,0.0
2023-06-30 03:48:25,37.2955,49.9725,0.0,0.0,0.0,0.0,0.0,428.0,43.4114,17.0,100.0,101.3,0.0,57.0,16.9,0.0,0,0.0475605,2077.0
2023-06-30 05:52:39,37.1344,49.9725,35.0,33.0,23.0,51.0,158.0,887.0,43.6571,18.2,88.6,101.3,3.9,1.0,16.2,2.4,1,0.0454804,837.0
2023-06-30 06:10:01,37.789,47.8901,55.0,63.0,39.0,106.0,238.0,495.0,43.6686,18.2,88.6,101.3,3.9,1.0,16.2,2.4,1,0.0454804,958.0
2023-06-30 08:53:31,34.7577,47.0962,1094.0,1302.0,767.0,2382.0,4089.0,422.0,43.4058,28.0,54.4,101.3,55.3,0.0,17.9,17.2,11,0.0798032,1747.0
2023-06-30 11:37:01,31.958,50.0947,594.0,617.0,443.0,1070.0,3009.0,400.0,43.4001,28.5,59.3,101.3,101.2,0.0,19.6,15.8,10,0.0827344,1999.0
2023-06-30 11:59:06,31.6659,50.9069,470.0,480.0,356.0,782.0,2684.0,364.0,43.4058,29.1,58.9,101.3,109.1,0.0,20.1,16.5,10,0.0827344,1884.0
2023-06-30 15:05:05,29.7927,54.8458,331.0,327.0,285.0,504.0,2205.0,194.0,43.4801,30.1,58.3,101.2,107.2,0.0,20.9,17.8,11,0.0672278,1681.0
2023-06-30 15:26:27,28.0706,57.4046,360.0,370.0,295.0,584.0,2389.0,441.0,43.4458,30.1,57.5,101.1,96.4,0.0,20.7,18.2,11,0.0672278,1764.0
2023-06-30 17:23:06,25.1702,59.2244,304.0,306.0,227.0,543.0,1738.0,248.0,43.4743,29.1,60.6,101.0,47.4,0.0,20.6,15.9,10,0.0642966,1606.0
2023-06-30 19:19:45,23.8207,61.3924,55.0,58.0,43.0,101.0,245.0,385.0,43.5771,26.6,75.8,101.0,15.5,0.0,21.9,8.5,5,0.0570158,567.0
2023-06-30 21:16:24,22.8639,61.6061,0.0,0.0,0.0,0.0,0.0,380.0,43.8286,22.8,100.0,101.0,0.0,34.0,22.6,0.0,0,0.0528556,0.0
2023-06-30 21:35:42,31.2933,64.3114,0.0,0.0,0.0,0.0,0.0,394.0,43.8171,22.5,100.0,101.0,0.0,56.0,22.4,0.0,0,0.0495462,0.0
2023-06-30 23:39:56,39.3701,53.8382,0.0,0.0,0.0,0.0,0.0,452.0,43.7543,21.2,100.0,101.0,0.0,84.0,21.1,0.0,0,0.0413199,0.0
2023-07-01 01:44:10,39.7831,52.3359,0.0,0.0,0.0,0.0,0.0,660.0,43.6914,20.6,100.0,101.0,0.0,89.0,20.5,0.0,0,0.0384834,0.0
2023-07-01 03:48:24,38.9874,46.6076,0.0,0.0,0.0,0.0,0.0,454.0,43.6572,19.9,100.0,100.9,0.0,89.0,19.8,0.0,0,0.0378214,3770.0
2023-07-01 05:52:38,38.927,46.2229,17.0,17.0,20.0,23.0,79.0,892.0,44.0742,20.2,100.0,100.8,1.3,96.0,20.1,0.0,0,0.0370651,1709.0
2023-07-01 06:10:39,36.9128,44.9466,15.0,16.0,21.0,34.0,76.0,565.0,44.1658,20.2,100.0,100.8,1.3,96.0,20.1,0.0,0,0.0355522,1911.0
2023-07-01 08:54:09,34.2138,46.8519,213.0,226.0,158.0,390.0,1040.0,563.0,44.1257,25.2,83.1,100.9,24.7,0.0,22.0,5.4,3,0.053801,1346.0
2023-07-01 11:37:39,32.8241,54.7237,174.0,189.0,134.0,313.0,936.0,344.0,44.1485,22.4,100.0,100.8,32.3,92.0,22.3,0.0,0,0.0577722,2590.0
2023-07-01 11:59:07,32.8543,55.6763,432.0,421.0,310.0,705.0,2118.0,418.0,43.9542,26.4,72.6,100.7,62.1,0.0,21.0,9.4,6,0.0577722,2246.0
2023-07-01 15:05:06,31.2026,60.0855,320.0,329.0,266.0,508.0,2062.0,368.0,43.7371,30.8,51.8,100.6,72.0,0.0,19.6,21.4,14,0.0818836,3607.0
2023-07-01 15:26:10,28.4835,62.0886,114.0,126.0,91.0,207.0,557.0,239.0,43.7314,26.5,63.7,100.7,17.6,0.0,19.0,12.6,8,0.0818836,2401.0
2023-07-01 17:22:49,28.3828,63.4992,206.0,225.0,152.0,372.0,1022.0,244.0,43.6285,30.1,59.5,100.6,52.3,0.0,21.3,17.3,11,0.073752,1735.0
2023-07-01 19:19:28,26.6607,63.9145,50.0,54.0,42.0,88.0,260.0,353.0,43.7314,28.4,51.8,100.5,17.8,0.0,17.5,18.7,12,0.0778176,573.0
2023-07-01 21:16:07,26.7714,64.2748,0.0,0.0,0.0,0.0,0.0,417.0,44.0571,21.4,84.8,100.6,0.0,7.0,18.6,3.9,2,0.0696862,0.0
2023-07-01 21:35:37,31.4544,64.8672,0.0,0.0,0.0,0.0,0.0,387.0,44.0457,21.2,86.3,100.7,0.0,8.0,18.8,3.5,2,0.0696862,0.0
2023-07-01 23:39:51,36.4999,57.7221,0.0,0.0,0.0,0.0,0.0,316.0,43.9943,18.8,77.8,100.8,0.0,3.0,14.7,4.8,3,0.060798,0.0
2023-07-02 01:44:05,36.7316,56.4336,0.0,0.0,0.0,0.0,0.0,433.0,43.9371,18.4,75.7,100.7,0.0,1.0,14.0,5.2,3,0.0633508,0.0
2023-07-02 03:48:19,36.4999,52.7695,0.0,0.0,0.0,0.0,0.0,426.0,43.8744,15.6,93.5,100.7,0.0,20.0,14.6,1.1,1,0.0581506,3567.0
2023-07-02 05:52:33,36.1877,52.5008,25.0,26.0,18.0,40.0,94.0,474.0,43.7828,18.5,77.0,100.8,3.5,1.0,14.4,4.9,3,0.0545574,1207.0
2023-07-02 06:09:35,36.1072,52.4031,48.0,51.0,35.0,92.0,229.0,761.0,44.0285,18.5,77.0,100.8,3.5,1.0,14.4,4.9,3,0.0545574,1277.0
2023-07-02 08:53:05,33.5492,52.7878,1109.0,1308.0,818.0,2498.0,4152.0,523.0,43.8229,27.8,46.3,100.8,56.4,0.0,15.1,20.0,13,0.0885024,2295.0
2023-07-02 11:36:35,32.8543,57.9237,673.0,709.0,498.0,1212.0,3544.0,260.0,43.7886,31.1,38.7,100.8,20.5,0.0,15.4,27.8,17,0.0914334,2181.0
2023-07-02 11:59:15,32.6327,58.7359,548.0,526.0,424.0,1013.0,3205.0,212.0,43.7943,31.9,38.1,100.8,118.7,0.0,15.8,29.3,18,0.0914334,2618.0
2023-07-02 15:05:14,30.3668,62.5649,157.0,176.0,128.0,298.0,876.0,267.0,43.7485,29.8,47.9,100.8,49.7,0.0,17.5,21.9,14,0.0793306,2778.0
2023-07-02 15:26:58,27.8088,64.9466,383.0,378.0,292.0,597.0,2490.0,288.0,43.7428,30.5,43.1,100.8,32.2,0.0,16.5,24.8,16,0.0793306,2154.0
2023-07-02 17:23:37,27.2549,66.3939,177.0,196.0,141.0,307.0,913.0,259.0,43.7658,28.2,45.3,100.8,13.2,0.0,15.2,20.9,13,0.0774394,2087.0
2023-07-02 19:20:16,25.5831,67.9084,41.0,44.0,43.0,75.0,211.0,430.0,43.8228,27.9,53.8,100.8,8.7,0.0,17.6,17.3,11,0.0685514,598.0
2023-07-02 21:16:55,25.281,67.7435,0.0,0.0,0.0,0.0,0.0,442.0,44.2972,21.8,95.3,100.9,0.0,12.0,20.9,1.2,1,0.059569,0.0
2023-07-02 21:35:58,32.8543,68.9832,0.0,0.0,0.0,0.0,0.0,472.0,44.2856,21.6,94.2,101.0,0.0,12.0,20.5,1.5,1,0.059569,0.0
2023-07-02 23:40:12,39.3399,58.4794,0.0,0.0,0.0,0.0,0.0,709.0,44.2228,21.3,80.6,101.1,0.0,2.0,17.8,4.9,3,0.057205,0.0
2023-07-03 01:44:26,38.6148,57.2763,0.0,0.0,0.0,0.0,0.0,774.0,44.1543,18.6,100.0,101.1,0.0,29.0,18.5,0.0,0,0.053801,0.0
2023-07-03 03:48:40,39.5413,49.8504,0.0,0.0,0.0,0.0,0.0,505.0,44.0972,17.4,100.0,101.1,0.0,49.0,17.4,0.0,0,0.0479386,3005.0
2023-07-03 05:52:54,39.5413,48.8855,26.0,27.0,20.0,40.0,105.0,408.0,44.36,19.2,99.2,101.1,3.5,21.0,19.0,0.2,0,0.0462367,1727.0
2023-07-03 06:10:11,36.4697,47.426,43.0,52.0,36.0,87.0,198.0,405.0,44.4228,19.2,99.2,101.1,3.5,21.0,19.0,0.2,0,0.0462367,1493.0
2023-07-03 08:53:41,35.5331,50.6321,1053.0,1289.0,775.0,2368.0,4165.0,451.0,44.1657,29.4,51.1,101.1,56.5,0.0,18.1,20.0,13,0.0801816,3108.0
2023-07-03 11:37:11,33.9419,54.7847,606.0,641.0,454.0,1102.0,3112.0,271.0,44.2458,32.3,48.6,101.1,103.3,0.0,20.0,24.9,16,0.096161,2468.0
2023-07-03 11:59:39,33.1262,55.4504,454.0,461.0,336.0,755.0,2770.0,313.0,44.28,32.0,47.8,101.1,110.6,0.0,19.5,24.9,16,0.096161,2733.0
2023-07-03 15:05:38,29.9035,55.4076,294.0,280.0,233.0,421.0,2075.0,183.0,44.2686,32.6,45.2,101.0,104.0,0.0,19.1,26.9,17,0.0767776,2613.0
2023-07-03 15:26:52,29.7222,56.0305,295.0,292.0,247.0,472.0,2125.0,166.0,44.2342,33.6,42.1,101.0,96.0,0.0,18.9,30.2,19,0.0767776,2345.0
2023-07-03 17:23:31,25.6234,57.2824,329.0,358.0,255.0,578.0,2010.0,266.0,44.2971,32.2,41.3,101.0,54.2,0.0,17.3,28.2,18,0.0774394,2054.0
2023-07-03 19:20:10,24.6566,59.084,36.0,44.0,43.0,78.0,215.0,249.0,44.3942,29.7,44.2,101.0,20.5,0.0,16.1,23.2,15,0.073279,605.0
2023-07-03 21:16:49,24.4652,59.5115,0.0,0.0,0.0,0.0,0.0,239.0,44.8057,24.0,64.7,101.1,0.0,0.0,16.9,10.6,7,0.0680788,0.0
2023-07-03 21:36:21,31.7062,61.9908,0.0,0.0,0.0,0.0,0.0,345.0,44.8001,23.1,70.7,101.1,0.0,0.0,17.4,8.3,5,0.0636346,0.0
2023-07-03 23:40:35,35.946,55.3466,0.0,0.0,0.0,0.0,0.0,279.0,44.7372,21.2,83.0,101.2,0.0,2.0,18.2,4.3,3,0.0612708,0.0
2023-07-04 01:44:49,36.1877,54.6443,0.0,0.0,0.0,0.0,0.0,560.0,44.663,22.5,78.7,101.2,0.0,1.0,18.6,5.8,4,0.0547466,0.0
2023-07-04 03:49:03,36.0971,52.0183,0.0,0.0,0.0,0.0,0.0,404.0,44.6057,20.2,95.4,101.1,0.0,6.0,19.4,1.1,1,0.050019,2180.0
2023-07-04 05:53:17,36.1273,52.2137,24.0,27.0,18.0,43.0,90.0,519.0,44.9028,20.0,97.1,101.2,3.3,14.0,19.4,0.7,0,0.0463313,1258.0
2023-07-04 06:10:28,35.6036,53.6244,45.0,58.0,35.0,86.0,191.0,519.0,44.9257,20.0,97.1,101.2,3.3,14.0,19.4,0.7,0,0.0453858,1374.0
2023-07-04 08:53:58,33.8009,55.5969,1076.0,1273.0,777.0,2353.0,4014.0,451.0,44.6229,30.7,45.6,101.2,56.2,0.0,17.5,24.0,15,0.0811272,2081.0
2023-07-04 11:37:28,32.0385,58.7237,635.0,659.0,447.0,1135.0,3204.0,275.0,44.6743,32.9,41.1,101.2,104.4,0.0,17.9,29.4,18,0.0849092,1677.0
2023-07-04 11:59:47,32.4917,59.3527,448.0,460.0,336.0,752.0,2789.0,512.0,44.6685,32.8,41.9,101.2,110.2,0.0,18.1,28.9,18,0.0849092,2257.0
2023-07-04 15:05:46,30.1351,61.9725,291.0,286.0,223.0,437.0,2115.0,252.0,44.72,33.3,40.4,101.1,105.3,0.0,18.0,30.6,19,0.0785742,3033.0
2023-07-04 15:26:58,27.9699,63.1328,287.0,281.0,224.0,422.0,2095.0,240.0,44.68,33.9,39.5,101.1,97.5,0.0,18.2,32.1,20,0.0785742,2392.0
2023-07-04 17:23:37,25.4924,64.2626,340.0,350.0,263.0,580.0,2068.0,132.0,44.6914,32.9,39.4,101.0,57.3,0.0,17.2,30.4,19,0.0752648,1924.0
2023-07-04 19:20:16,24.7774,65.1542,78.0,82.0,60.0,128.0,409.0,312.0,44.7601,30.0,52.0,101.0,27.4,0.0,19.0,20.4,13,0.0696862,628.0
2023-07-04 21:16:55,24.9889,65.6183,0.0,0.0,0.0,0.0,0.0,330.0,45.0971,23.4,95.1,101.1,0.0,8.0,22.5,1.4,1,0.0592852,0.0
2023-07-04 21:36:16,30.6387,67.5176,0.0,0.0,0.0,0.0,0.0,327.0,45.0914,23.3,93.0,101.2,0.0,7.0,22.0,2.0,1,0.0555976,0.0
2023-07-04 23:40:30,36.6913,60.9038,0.0,0.0,0.0,0.0,0.0,441.0,45.0229,22.1,86.0,101.2,0.0,3.0,19.5,3.7,2,0.0555976,0.0
2023-07-05 01:44:44,36.1978,59.7008,0.0,0.0,0.0,0.0,0.0,345.0,44.9486,21.5,93.0,101.2,0.0,6.0,20.2,1.8,1,0.0487896,0.0
2023-07-05 03:48:58,35.5432,58.0336,0.0,0.0,0.0,0.0,0.0,317.0,44.8971,21.5,96.9,101.2,0.0,7.0,20.9,0.8,0,0.0497352,3177.0
2023-07-05 05:53:12,35.5936,58.0031,21.0,26.0,19.0,43.0,84.0,427.0,45.0285,22.0,91.8,101.2,3.5,5.0,20.5,2.2,1,0.0448184,3022.0
2023-07-05 06:10:48,34.5865,58.9985,48.0,61.0,39.0,88.0,224.0,873.0,45.0401,22.0,91.8,101.2,3.5,5.0,20.5,2.2,1,0.0448184,2817.0
2023-07-05 08:54:18,32.8241,61.9664,1072.0,1256.0,756.0,2270.0,4031.0,497.0,44.7315,30.1,54.5,101.2,54.7,0.0,19.8,19.4,12,0.0779122,1931.0
2023-07-05 11:37:48,33.0154,65.655,631.0,670.0,457.0,1146.0,3290.0,333.0,44.9372,34.0,39.3,101.1,104.5,0.0,18.1,32.4,20,0.0920954,1379.0
2023-07-05 12:00:08,32.673,66.3756,506.0,522.0,382.0,866.0,2969.0,336.0,44.9657,34.8,38.1,101.1,112.5,1.0,18.3,34.4,22,0.0920954,1419.0
