Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Solar Radiation,Leaf Wetting,Dew Point,Vapour-Pressure Deficit
2022-08-04 16:00:56,37.0538,55.6275,2092.0,3015.0,1727.0,6541.0,2632.0,938.0,2.47428,32.5,62.2,101.0,36.4,1,24.2,18.5
2022-08-04 18:50:55,32.1292,66.7664,766.0,1138.0,674.0,2453.0,940.0,439.0,2.45714,30.5,75.9,100.9,10.8,4,25.6,10.5
2022-08-04 21:40:54,28.1109,75.9817,0.0,0.0,0.0,0.0,0.0,57.0,2.50286,24.9,96.4,101.0,0.0,70,24.1,1.1
2022-08-04 21:57:41,27.9598,77.1053,0.0,0.0,0.0,0.0,0.0,55.0,2.50286,24.9,95.6,101.0,0.0,67,24.1,1.4
2022-08-05 00:07:41,26.8419,79.4321,0.0,0.0,0.0,0.0,0.0,145.0,2.51429,24.2,93.6,101.0,0.0,68,22.9,1.9
2022-08-05 02:17:41,26.4391,81.5878,0.0,0.0,0.0,0.0,0.0,51.0,2.50286,24.2,100.0,101.0,0.0,82,24.1,0.0
2022-08-05 04:27:41,26.0766,81.3313,0.0,0.0,0.0,0.0,0.0,52.0,2.50857,23.5,100.0,101.0,0.0,83,23.4,0.0
2022-08-05 06:37:41,25.1802,81.887,113.0,184.0,110.0,415.0,111.0,136.0,2.49143,22.8,100.0,101.0,0.6,73,22.7,0.0
2022-08-05 06:49:40,25.573,82.4427,396.0,572.0,346.0,1269.0,404.0,194.0,2.48571,23.3,100.0,101.0,1.8,73,23.1,0.0
2022-08-05 09:09:39,31.3134,74.913,2948.0,4099.0,2236.0,8801.0,3633.0,347.0,2.43428,30.3,79.8,101.0,23.1,2,26.2,8.7
2022-08-05 11:29:38,34.5563,59.1206,3384.0,4796.0,2694.0,10359.0,4150.0,1016.0,2.35429,33.0,60.3,101.0,41.2,2,24.2,20.0
2022-08-05 11:59:08,35.2109,56.8916,3244.0,4675.0,2712.0,10123.0,3946.0,1195.0,2.33714,33.9,62.5,101.0,46.2,2,25.5,19.8
2022-08-05 15:39:07,37.215,50.5588,2340.0,3366.0,1962.0,7293.0,2952.0,1134.0,2.38286,34.9,56.0,100.9,41.6,2,24.6,24.6
2022-08-05 16:01:47,37.0538,52.6168,2183.0,3110.0,1802.0,6726.0,2765.0,1131.0,2.38286,32.6,52.5,100.9,36.9,2,21.4,23.3
2022-08-05 18:51:46,29.7323,67.6458,224.0,364.0,225.0,781.0,244.0,235.0,2.44571,27.0,81.9,100.9,0.9,7,23.5,6.5
2022-08-05 21:41:45,27.1541,76.916,0.0,0.0,0.0,0.0,0.0,171.0,2.50286,24.1,97.5,100.9,0.0,64,23.5,0.8
2022-08-05 21:57:06,26.6707,77.3863,0.0,0.0,0.0,0.0,0.0,167.0,2.49714,23.9,96.9,100.9,0.0,60,23.2,0.9
2022-08-06 00:07:06,25.855,78.8885,0.0,0.0,0.0,0.0,0.0,193.0,2.49714,23.7,95.2,100.9,0.0,50,22.8,1.4
2022-08-06 02:17:06,26.1571,80.2382,0.0,0.0,0.0,0.0,0.0,58.0,2.50286,23.7,100.0,100.9,0.0,73,23.6,0.0
2022-08-06 04:27:06,25.9557,81.5695,0.0,0.0,0.0,0.0,0.0,47.0,2.48571,23.3,100.0,100.8,0.0,87,23.2,0.0
2022-08-06 06:37:06,26.0262,83.1572,98.0,141.0,101.0,318.0,112.0,132.0,2.48,23.7,100.0,100.8,0.4,85,23.6,0.0
2022-08-06 06:49:41,26.288,83.713,466.0,634.0,354.0,1366.0,570.0,431.0,2.47429,24.1,100.0,100.8,2.9,84,24.0,0.0
2022-08-06 09:09:40,31.0717,75.0473,2864.0,4031.0,2208.0,8627.0,3401.0,300.0,2.43429,30.3,80.3,100.8,18.6,1,26.4,8.5
2022-08-06 11:29:39,34.7375,63.4809,3507.0,4948.0,2767.0,10690.0,4284.0,1154.0,2.34857,34.3,69.1,100.9,40.7,2,27.6,16.7
2022-08-06 11:58:56,35.3015,64.3969,3228.0,4664.0,2672.0,10067.0,3929.0,878.0,2.34286,34.1,60.1,100.9,42.5,2,25.1,21.4
2022-08-06 15:38:55,32.4615,67.0901,879.0,1291.0,770.0,2830.0,1004.0,359.0,2.41143,29.2,84.8,100.8,8.0,19,26.2,6.2
2022-08-06 16:01:25,32.1997,68.2992,922.0,1370.0,779.0,2964.0,1101.0,753.0,2.40571,29.3,85.1,100.8,8.7,19,26.4,6.1
2022-08-06 18:51:24,32.109,69.313,529.0,807.0,502.0,1751.0,612.0,289.0,2.41714,29.7,80.1,100.7,7.1,13,25.8,8.3
2022-08-06 21:41:23,27.6476,77.0443,0.0,0.0,0.0,0.0,0.0,99.0,2.47428,24.5,97.4,100.8,0.0,83,23.9,0.8
2022-08-06 21:57:16,27.3656,77.5756,0.0,0.0,0.0,0.0,0.0,253.0,2.46857,24.6,97.9,100.8,0.0,84,24.1,0.6
2022-08-07 00:07:02,26.4995,79.8046,0.0,0.0,0.0,0.0,0.0,279.0,2.46857,23.9,99.1,100.8,0.0,86,23.6,0.3
2022-08-07 02:16:48,26.1068,82.1252,0.0,0.0,0.0,0.0,0.0,235.0,2.48571,23.4,100.0,100.7,0.0,91,23.2,0.0
2022-08-07 04:26:34,25.9154,82.7603,0.0,0.0,0.0,0.0,0.0,53.0,2.47429,23.0,100.0,100.7,0.0,93,22.8,0.0
2022-08-07 06:36:20,24.7069,82.9618,98.0,154.0,105.0,355.0,99.0,136.0,2.47429,22.2,100.0,100.7,0.6,84,22.1,0.0
2022-08-07 06:49:31,25.1802,82.8824,398.0,586.0,353.0,1279.0,396.0,166.0,2.44571,22.5,100.0,100.7,2.0,83,22.4,0.0
2022-08-07 09:09:31,31.4846,74.3878,2861.0,3984.0,2203.0,8553.0,3472.0,504.0,2.38857,30.5,79.4,100.8,18.3,2,26.4,9.0
2022-08-07 11:29:31,35.1907,60.9832,3366.0,4742.0,2664.0,10274.0,4186.0,1565.0,2.32,34.4,64.2,100.8,40.6,2,26.5,19.5
2022-08-07 11:59:38,36.0568,59.0473,3106.0,4482.0,2821.0,9711.0,3870.0,945.0,2.32571,34.7,63.8,100.8,42.3,2,26.7,20.0
2022-08-07 15:39:37,38.0206,57.6489,2754.0,3853.0,2186.0,8306.0,3415.0,1125.0,2.36572,34.7,63.9,100.6,41.4,2,26.7,19.9
2022-08-07 16:02:30,38.6249,56.629,2889.0,4077.0,2276.0,8764.0,3791.0,768.0,2.35429,35.0,66.1,100.6,41.2,2,27.5,19.1
2022-08-07 18:52:29,33.3075,60.8305,211.0,296.0,172.0,632.0,284.0,755.0,2.39429,29.9,76.5,100.7,0.9,3,25.1,9.9
2022-08-07 21:42:28,28.9468,74.3878,0.0,0.0,1.0,0.0,0.0,154.0,2.45714,26.0,95.7,100.7,0.0,68,25.1,1.4
2022-08-07 21:59:10,28.6044,74.9191,0.0,0.0,0.0,0.0,0.0,123.0,2.44571,25.8,94.0,100.7,0.0,66,24.6,2.0
2022-08-08 00:09:09,27.2649,70.1863,0.0,0.0,0.0,0.0,0.0,100.0,2.43429,25.3,74.8,100.7,0.0,7,20.4,8.1
2022-08-08 02:19:08,26.4391,62.9496,0.0,0.0,0.0,0.0,0.0,82.0,2.41143,24.6,66.1,100.7,0.0,2,17.8,10.5
2022-08-08 04:29:07,26.2578,61.5939,0.0,0.0,0.0,0.0,0.0,90.0,2.42286,23.8,66.8,100.7,0.0,2,17.2,9.8
2022-08-08 06:39:06,26.1068,60.7023,119.0,178.0,105.0,396.0,123.0,164.0,2.40571,23.8,65.3,100.8,0.6,1,16.8,10.2
2022-08-08 06:51:22,26.1571,63.6763,425.0,608.0,341.0,1297.0,497.0,219.0,2.41143,23.7,70.5,100.8,1.6,3,17.9,8.6
2022-08-08 09:11:22,32.1795,55.1695,2907.0,4018.0,2201.0,8570.0,3587.0,112.0,2.35429,31.0,47.3,100.8,18.3,1,18.4,23.7
2022-08-08 11:31:22,36.7114,42.8336,3300.0,4669.0,2612.0,10007.0,4132.0,896.0,2.33143,34.5,58.4,100.8,38.2,2,25.0,22.7
2022-08-08 11:59:54,37.497,43.0595,3105.0,4466.0,2548.0,9635.0,3897.0,946.0,2.33143,35.0,58.2,100.8,42.1,2,25.4,23.6
2022-08-08 15:39:53,39.3097,45.716,2292.0,3282.0,1891.0,7111.0,2925.0,961.0,2.36,33.8,50.6,100.7,39.1,2,22.0,26.0
2022-08-08 16:02:36,37.8092,49.9237,2054.0,2968.0,1711.0,6397.0,2636.0,998.0,2.35429,33.8,58.2,100.7,36.5,2,24.2,21.9
2022-08-08 18:52:35,33.8412,60.5802,1106.0,1532.0,841.0,3265.0,1438.0,1268.0,2.40571,31.0,73.9,100.8,11.9,2,25.6,11.7
2022-08-08 21:42:34,27.0736,52.5679,0.0,0.0,0.0,0.0,0.0,322.0,2.41714,24.8,57.0,100.9,0.0,1,15.6,13.4
2022-08-08 21:58:44,26.9225,52.9893,0.0,0.0,0.0,0.0,0.0,313.0,2.41714,24.8,57.0,100.9,0.0,1,15.7,13.5
2022-08-09 00:08:43,26.0363,55.5725,0.0,0.0,0.0,0.0,0.0,187.0,2.42857,23.8,61.3,100.9,0.0,1,15.9,11.4
2022-08-09 02:18:42,25.7241,63.0412,0.0,0.0,0.0,0.0,0.0,92.0,2.45143,23.1,73.7,100.9,0.0,4,18.1,7.5
2022-08-09 04:28:41,25.6536,65.4229,0.0,0.0,0.0,0.0,0.0,87.0,2.44,22.6,81.0,100.9,0.0,10,19.1,5.2
2022-08-09 06:38:40,25.2507,66.7786,83.0,130.0,90.0,298.0,80.0,130.0,2.44,22.9,75.5,100.9,0.5,6,18.3,6.8
2022-08-09 06:50:41,25.573,66.6504,404.0,557.0,321.0,1208.0,458.0,184.0,2.43428,23.4,74.4,100.9,1.6,4,18.5,7.4
2022-08-09 09:10:41,31.3738,57.5328,2938.0,4059.0,2231.0,8682.0,3566.0,276.0,2.36571,30.0,55.6,101.0,18.1,1,20.0,18.8
2022-08-09 11:30:41,35.3317,48.513,3399.0,4796.0,2674.0,10309.0,4224.0,754.0,2.34857,34.0,58.0,101.0,38.2,2,24.5,22.4
2022-08-09 12:04:45,36.087,51.7496,3215.0,4654.0,2642.0,10008.0,4001.0,1278.0,2.31429,33.9,48.1,101.0,44.4,2,21.2,27.5
2022-08-09 15:44:44,37.5372,53.5389,2712.0,3860.0,2207.0,8331.0,3462.0,1251.0,2.37143,33.5,52.9,100.9,40.6,2,22.4,24.4
2022-08-09 16:03:05,37.3056,50.8458,2962.0,4194.0,2364.0,9046.0,3761.0,972.0,2.35429,34.0,58.5,100.9,43.0,2,24.5,22.0
2022-08-09 18:53:04,25.8852,71.8473,31.0,40.0,18.0,81.0,31.0,977.0,2.46857,20.4,96.7,101.0,0.0,70,19.8,0.8
2022-08-09 21:43:03,24.0624,72.6168,0.0,0.0,0.0,0.0,0.0,97.0,2.46857,21.7,72.0,101.0,0.0,4,16.4,7.3
2022-08-09 21:57:19,24.0322,72.3176,0.0,0.0,0.0,0.0,0.0,88.0,2.44571,21.7,71.2,101.0,0.0,3,16.2,7.5
2022-08-10 00:07:18,23.9214,72.3542,0.0,0.0,0.0,0.0,0.0,172.0,2.46286,21.8,73.0,101.1,0.0,3,16.7,7.0
2022-08-10 02:17:17,23.6193,71.9878,0.0,0.0,0.0,0.0,0.0,107.0,2.44,22.0,66.9,101.0,0.0,1,15.5,8.7
2022-08-10 04:27:16,24.4854,71.3527,0.0,0.0,0.0,0.0,0.0,55.0,2.44,22.2,73.1,101.0,0.0,3,17.1,7.2
2022-08-10 06:37:15,23.5588,73.9847,71.0,110.0,74.0,250.0,58.0,141.0,2.44571,21.3,77.5,101.0,0.3,7,17.1,5.7
2022-08-10 06:50:11,23.8106,74.2473,282.0,450.0,283.0,1001.0,272.0,168.0,2.44,21.5,74.6,101.0,1.3,5,16.8,6.5
2022-08-10 09:10:11,31.2429,72.0672,3466.0,4811.0,2600.0,10220.0,4231.0,481.0,2.38857,29.3,60.2,101.0,20.2,1,20.6,16.2
2022-08-10 11:30:11,38.1616,60.6534,3361.0,4762.0,2657.0,10235.0,4250.0,1028.0,2.31429,33.8,52.2,101.0,39.6,2,22.5,25.2
2022-08-10 11:59:47,39.491,64.7267,2997.0,4322.0,2521.0,9428.0,3782.0,609.0,2.29714,34.6,45.5,101.0,43.5,2,21.0,29.9
2022-08-10 15:39:46,39.0579,47.0962,2448.0,3514.0,2032.0,7605.0,3146.0,1084.0,2.32,34.4,53.7,100.9,41.0,2,23.5,25.2
2022-08-10 16:03:03,38.7155,46.1496,2459.0,3564.0,2047.0,7660.0,3172.0,991.0,2.32,33.8,53.4,100.9,40.0,2,22.9,24.6
2022-08-10 18:53:02,31.7565,61.1053,210.0,310.0,195.0,689.0,240.0,538.0,2.4,27.5,76.2,101.0,0.9,3,22.9,8.8
2022-08-10 21:43:01,24.999,69.6977,0.0,0.0,0.0,0.0,0.0,214.0,2.44571,21.9,89.2,101.0,0.0,32,19.9,2.8
2022-08-10 21:58:19,24.8781,70.229,0.0,0.0,0.0,0.0,0.0,149.0,2.44571,21.8,91.4,101.0,0.0,39,20.2,2.2
2022-08-11 00:08:18,24.0523,70.4244,0.0,0.0,0.0,0.0,0.0,89.0,2.45143,21.2,86.8,101.0,0.0,24,18.8,3.3
2022-08-11 02:18:17,24.3746,65.313,0.0,0.0,0.0,0.0,0.0,68.0,2.43429,21.6,76.5,101.0,0.0,7,17.2,6.1
2022-08-11 04:28:16,24.3242,63.5237,0.0,0.0,0.0,0.0,0.0,139.0,2.41714,21.1,75.2,101.0,0.0,6,16.5,6.2
2022-08-11 06:38:15,23.8307,62.9863,84.0,136.0,86.0,312.0,94.0,147.0,2.42286,21.6,71.0,100.9,0.4,2,16.0,7.5
2022-08-11 06:49:54,24.2537,62.8275,356.0,518.0,331.0,1115.0,376.0,112.0,2.40571,22.0,69.2,100.9,1.3,2,16.0,8.1
2022-08-11 09:09:54,30.3567,57.0565,3146.0,4366.0,2378.0,9295.0,3817.0,934.0,2.34857,28.9,51.1,101.0,18.4,1,17.7,19.4
2022-08-11 11:29:54,35.4828,47.1267,3444.0,4854.0,2703.0,10431.0,4303.0,956.0,2.31429,32.7,52.8,101.0,39.2,1,21.7,23.4
2022-08-11 12:00:27,36.0971,45.1359,3054.0,4402.0,2583.0,9509.0,3776.0,1006.0,2.30286,34.4,49.2,101.0,45.0,2,22.1,27.6
2022-08-11 15:40:26,37.8394,45.4656,2333.0,3376.0,1963.0,7318.0,2964.0,960.0,2.33714,33.3,60.6,100.8,40.5,2,24.5,20.2
2022-08-11 16:02:10,36.8524,48.9527,2165.0,3114.0,1805.0,6733.0,2709.0,1063.0,2.33143,32.9,55.8,100.8,37.3,2,22.8,22.1
2022-08-11 18:52:09,33.3477,55.8412,834.0,1140.0,616.0,2385.0,1148.0,904.0,2.36571,29.7,67.5,100.8,5.9,1,22.9,13.5
2022-08-11 21:42:08,25.291,63.6031,0.0,0.0,0.0,0.0,0.0,146.0,2.43429,22.4,72.1,101.0,0.0,2,17.1,7.6
2022-08-11 21:58:18,25.0393,61.8382,0.0,0.0,0.0,0.0,0.0,105.0,2.41714,22.6,72.5,100.9,0.0,2,17.3,7.5
2022-08-12 00:08:17,24.4048,66.1802,0.0,0.0,0.0,0.0,0.0,101.0,2.42857,20.7,81.2,100.8,0.0,8,17.3,4.6
2022-08-12 02:18:16,24.0825,65.0504,0.0,0.0,0.0,0.0,0.0,227.0,2.42857,21.2,76.6,100.8,0.0,5,16.9,5.9
2022-08-12 04:28:15,23.7703,66.0763,0.0,0.0,0.0,0.0,0.0,64.0,2.42857,21.4,78.3,100.8,0.0,7,17.4,5.5
2022-08-12 06:38:14,24.0322,70.4244,81.0,108.0,54.0,213.0,142.0,125.0,2.42857,21.1,85.4,100.7,0.2,13,18.5,3.7
2022-08-12 06:49:35,24.0825,72.1221,150.0,211.0,129.0,452.0,204.0,422.0,2.43429,21.4,78.8,100.7,0.2,15,17.5,5.4
2022-08-12 09:09:35,26.3988,63.7435,1096.0,1573.0,913.0,3392.0,1286.0,360.0,2.37714,21.6,100.0,100.8,9.4,98,21.5,0.0
2022-08-12 11:29:35,34.4858,56.3908,3601.0,5050.0,2806.0,10840.0,4494.0,957.0,2.32572,31.6,66.3,100.8,39.8,1,24.4,15.7
2022-08-12 11:58:35,35.0397,56.8244,3742.0,5384.0,3072.0,11622.0,4845.0,915.0,2.30286,32.9,64.2,100.8,51.0,2,25.1,17.9
2022-08-12 15:38:34,35.4223,51.2183,3156.0,4444.0,2506.0,9562.0,3938.0,726.0,2.32571,32.8,60.4,100.8,49.3,2,23.9,19.7
2022-08-12 16:01:59,35.6137,47.9084,2359.0,3346.0,1902.0,7225.0,2975.0,810.0,2.32571,30.9,64.3,100.7,40.2,1,23.2,16.0
2022-08-12 18:51:58,29.551,62.1618,66.0,114.0,68.0,245.0,63.0,439.0,2.38857,25.2,78.2,100.8,0.0,4,21.0,7.0
2022-08-12 21:41:57,23.2567,64.1466,0.0,0.0,0.0,0.0,0.0,123.0,2.43429,20.4,79.7,100.8,0.0,26,16.7,4.8
2022-08-12 21:57:04,23.3272,64.342,0.0,0.0,0.0,0.0,0.0,114.0,2.41143,20.4,76.6,100.8,0.0,22,16.1,5.6
2022-08-13 00:07:03,22.4812,69.8626,0.0,0.0,0.0,0.0,0.0,326.0,2.43429,18.6,92.0,100.9,0.0,78,17.2,1.7
2022-08-13 02:17:02,21.4238,70.4,0.0,0.0,0.0,0.0,0.0,81.0,2.44571,18.7,85.7,100.8,0.0,74,16.2,3.1
2022-08-13 04:27:01,21.736,70.9618,0.0,0.0,0.0,0.0,0.0,68.0,2.42286,17.9,94.1,100.7,0.0,72,16.9,1.2
2022-08-13 06:37:00,22.0482,66.7298,65.0,103.0,71.0,237.0,69.0,119.0,2.41714,19.4,76.9,100.7,0.4,30,15.2,5.2
2022-08-13 06:48:12,22.3201,65.4657,333.0,480.0,293.0,1046.0,349.0,386.0,2.39429,19.4,76.9,100.7,0.4,30,15.2,5.2
2022-08-13 09:08:12,28.7655,65.8076,3272.0,4424.0,2424.0,9538.0,4080.0,181.0,2.35429,26.0,65.8,100.8,10.8,1,19.0,11.5
2022-08-13 11:28:12,29.1985,57.6855,1319.0,1907.0,1096.0,4133.0,1529.0,232.0,2.34286,24.8,66.1,100.8,23.2,1,17.9,10.6
2022-08-13 11:58:32,31.1019,58.5466,4649.0,6512.0,3630.0,13993.0,6147.0,459.0,2.31429,28.9,54.3,100.8,62.9,1,18.6,18.2
2022-08-13 15:38:31,36.0669,45.5267,2554.0,3689.0,2126.0,7921.0,3328.0,712.0,2.30857,31.7,56.2,100.7,44.0,2,21.8,20.5
2022-08-13 16:01:32,35.4626,47.8107,2545.0,3632.0,2079.0,7820.0,3362.0,1115.0,2.31429,31.7,59.5,100.7,42.9,2,22.7,18.9
2022-08-13 18:51:31,30.6991,60.0489,500.0,766.0,489.0,1676.0,589.0,155.0,2.37714,27.5,67.7,100.6,8.2,2,20.9,11.9
2022-08-13 21:41:30,24.6566,69.0321,0.0,0.0,0.0,0.0,0.0,153.0,2.41714,20.8,90.4,100.7,0.0,64,19.0,2.3
2022-08-13 21:57:38,24.0624,70.0275,0.0,0.0,0.0,0.0,0.0,98.0,2.40571,20.6,90.3,100.7,0.0,67,18.9,2.4
2022-08-14 00:07:30,22.6726,64.1344,0.0,0.0,0.0,0.0,0.0,111.0,2.41714,19.9,77.6,100.7,0.0,26,15.8,5.2
2022-08-14 02:17:22,22.6625,58.5405,0.0,0.0,0.0,0.0,0.0,110.0,2.4,19.8,67.8,100.6,0.0,6,13.7,7.4
2022-08-14 04:27:14,23.1258,58.5832,0.0,0.0,0.0,0.0,0.0,60.0,2.39428,19.1,74.3,100.5,0.0,14,14.4,5.7
2022-08-14 06:37:06,22.3705,68.6656,48.0,92.0,65.0,207.0,40.0,241.0,2.41714,17.9,91.5,100.5,0.0,69,16.4,1.7
2022-08-14 06:48:42,22.0381,70.1313,227.0,348.0,224.0,763.0,249.0,327.0,2.43428,17.9,91.5,100.5,0.0,69,16.4,1.7
2022-08-14 09:08:41,27.3757,56.8916,3337.0,4634.0,2512.0,9846.0,4071.0,415.0,2.33714,26.4,55.3,100.6,18.8,1,16.7,15.4
2022-08-14 11:28:40,33.4988,48.8733,3426.0,4824.0,2682.0,10357.0,4433.0,583.0,2.29714,31.4,55.5,100.6,40.7,1,21.3,20.4
2022-08-14 11:59:08,32.9147,44.0305,3225.0,4570.0,2646.0,9891.0,4155.0,406.0,2.28571,32.6,57.8,100.6,45.7,2,23.1,20.8
2022-08-14 15:39:08,36.3388,45.3069,2241.0,3259.0,1898.0,7062.0,2985.0,1067.0,2.32,30.9,51.6,100.5,40.0,1,19.7,21.6
2022-08-14 16:01:39,35.8655,43.9878,2028.0,2943.0,1714.0,6361.0,2664.0,1066.0,2.30286,30.9,54.9,100.5,37.5,1,20.7,20.2
2022-08-14 18:51:38,30.4675,56.1405,412.0,658.0,440.0,1467.0,504.0,197.0,2.36571,27.1,65.7,100.4,7.4,1,20.0,12.3
2022-08-14 21:41:37,25.4018,67.9389,0.0,0.0,0.0,0.0,0.0,128.0,2.42286,21.7,84.7,100.5,0.0,46,18.9,4.0
2022-08-14 21:58:02,25.1702,68.5679,0.0,0.0,0.0,0.0,0.0,156.0,2.4,21.5,81.1,100.5,0.0,45,18.1,4.8
2022-08-15 00:08:01,23.9012,70.858,0.0,0.0,0.0,0.0,0.0,102.0,2.42286,20.4,90.2,100.6,0.0,67,18.6,2.3
2022-08-15 02:18:00,23.2164,72.2565,0.0,0.0,0.0,0.0,0.0,51.0,2.42286,20.0,89.2,100.6,0.0,73,18.1,2.5
2022-08-15 04:27:59,22.874,73.1908,0.0,0.0,0.0,0.0,0.0,126.0,2.42286,19.3,92.3,100.5,0.0,76,17.9,1.7
2022-08-15 06:37:58,21.9676,77.3313,51.0,83.0,55.0,194.0,58.0,701.0,2.44,19.7,90.3,100.5,0.0,88,17.9,2.2
2022-08-15 06:49:26,22.3906,76.2626,244.0,375.0,239.0,819.0,277.0,700.0,2.4,19.7,90.3,100.5,0.0,88,17.9,2.2
2022-08-15 09:09:25,29.9035,63.7069,3182.0,4437.0,2407.0,9434.0,3883.0,789.0,2.30286,28.3,60.2,100.6,18.1,1,19.8,15.3
2022-08-15 11:29:24,34.5563,51.8046,1550.0,2030.0,1141.0,3780.0,1103.0,895.0,2.27429,31.7,60.8,100.6,39.0,1,23.1,18.3
2022-08-15 12:01:05,34.2138,51.829,2933.0,4236.0,2443.0,9134.0,3787.0,646.0,2.27429,32.7,60.9,100.6,42.6,2,24.0,19.4
2022-08-15 15:41:05,36.8927,47.884,2124.0,3093.0,1797.0,6672.0,2793.0,962.0,2.30857,33.0,62.6,100.5,38.2,2,24.8,18.8
2022-08-15 16:02:59,36.7517,47.4992,1911.0,2770.0,1612.0,6006.0,2533.0,882.0,2.27429,32.1,52.5,100.5,35.3,2,21.1,22.8
2022-08-15 18:52:58,30.3466,60.9893,425.0,601.0,357.0,1304.0,533.0,207.0,2.36,26.3,77.2,100.5,5.3,15,21.9,7.8
2022-08-15 21:42:57,25.5227,66.9496,0.0,0.0,0.0,0.0,0.0,178.0,2.4,21.9,72.7,100.5,0.0,20,16.8,7.2
2022-08-15 21:58:44,25.2004,67.774,0.0,0.0,0.0,0.0,0.0,96.0,2.38857,21.7,82.6,100.5,0.0,32,18.6,4.5
2022-08-16 00:08:43,24.2537,69.9969,0.0,0.0,0.0,0.0,0.0,156.0,2.40571,21.6,82.3,100.6,0.0,45,18.4,4.6
2022-08-16 02:18:42,24.7673,72.6168,0.0,0.0,0.0,0.0,0.0,224.0,2.40571,22.1,86.3,100.6,0.0,54,19.6,3.6
2022-08-16 04:28:41,22.1993,78.7969,0.0,0.0,0.0,0.0,0.0,384.0,2.48571,18.1,100.0,100.7,0.0,95,18.0,0.0
2022-08-16 06:38:40,21.4238,84.3176,53.0,91.0,67.0,208.0,55.0,159.0,2.48571,19.8,98.3,100.5,0.2,96,19.4,0.4
2022-08-16 06:50:13,22.3201,83.1572,263.0,410.0,254.0,919.0,362.0,235.0,2.46286,19.8,98.3,100.5,0.2,96,19.4,0.4
2022-08-16 09:10:12,27.1139,84.0489,1007.0,1430.0,804.0,3076.0,1145.0,335.0,2.40571,25.7,89.7,100.6,19.2,19,23.8,3.4
2022-08-16 11:30:11,30.548,82.3023,3493.0,4902.0,2699.0,10488.0,4184.0,453.0,2.32,32.4,70.9,100.7,40.0,1,26.2,14.2
2022-08-16 11:58:50,32.1594,74.7053,2045.0,3020.0,1802.0,6567.0,2322.0,978.0,2.27429,33.3,64.5,100.7,21.6,2,25.6,18.2
2022-08-16 15:38:50,38.3026,55.9756,2044.0,3007.0,1766.0,6535.0,2674.0,1264.0,2.29143,34.6,65.3,100.7,37.1,2,26.9,19.1
2022-08-16 16:02:28,37.1143,55.5298,1845.0,2721.0,1612.0,5909.0,2410.0,1356.0,2.29143,34.2,59.9,100.7,34.6,2,25.2,21.6
2022-08-16 18:52:27,32.7133,65.5878,417.0,634.0,416.0,1429.0,489.0,599.0,2.34857,29.0,78.0,100.7,6.4,5,24.6,8.8
2022-08-16 21:42:26,27.8994,77.6977,0.0,0.0,0.0,0.0,0.0,148.0,2.4,24.2,100.0,100.8,0.0,95,24.1,0.0
2022-08-16 21:59:06,27.4966,77.9725,0.0,0.0,0.0,0.0,0.0,95.0,2.39429,24.1,100.0,100.8,0.0,94,23.9,0.0
2022-08-17 00:09:05,26.5499,79.1145,0.0,0.0,0.0,0.0,0.0,75.0,2.39428,23.2,100.0,100.8,0.0,95,23.1,0.0
2022-08-17 02:19:04,26.0463,82.3634,0.0,0.0,0.0,0.0,0.0,65.0,2.40571,23.2,100.0,100.8,0.0,97,23.1,0.0
2022-08-17 04:29:03,25.9758,83.255,0.0,0.0,0.0,0.0,0.0,140.0,2.41143,23.0,100.0,100.8,0.0,98,22.9,0.0
2022-08-17 06:39:02,25.7341,82.6992,82.0,112.0,82.0,253.0,98.0,157.0,2.39428,23.3,100.0,100.8,0.9,96,23.1,0.0
2022-08-17 06:51:13,25.8147,83.8901,324.0,452.0,269.0,948.0,374.0,147.0,2.37714,23.3,100.0,100.8,0.9,96,23.1,0.0
2022-08-17 09:11:12,30.2963,77.6183,2775.0,3940.0,2146.0,8343.0,3295.0,428.0,2.30286,29.9,82.8,100.9,18.8,1,26.4,7.2
2022-08-17 11:31:11,34.5663,61.4656,3220.0,4522.0,2504.0,9694.0,4124.0,937.0,2.26286,34.1,67.6,100.9,37.7,2,27.1,17.4
2022-08-17 12:00:13,34.375,61.887,2724.0,3970.0,2298.0,8557.0,3522.0,866.0,2.25714,34.1,67.1,100.9,41.2,2,27.0,17.7
2022-08-17 15:40:13,38.5846,55.4626,2022.0,2927.0,1697.0,6285.0,2677.0,690.0,2.25143,33.5,60.3,100.8,34.9,2,24.6,20.6
2022-08-17 16:02:23,38.3631,57.2336,1836.0,2658.0,1541.0,5761.0,2447.0,787.0,2.26857,33.6,62.9,100.8,32.6,2,25.4,19.4
2022-08-17 18:52:22,32.9046,63.829,447.0,660.0,388.0,1432.0,549.0,822.0,2.32571,29.3,73.0,100.8,5.2,1,23.8,11.0
2022-08-17 21:42:21,28.4231,71.4992,0.0,0.0,1.0,0.0,0.0,236.0,2.36571,25.0,98.2,100.7,0.0,50,24.6,0.6
2022-08-17 21:59:14,28.0907,72.7206,0.0,0.0,0.0,0.0,0.0,169.0,2.34286,24.8,100.0,100.7,0.0,64,24.6,0.0
