Date,Hive Temperature,Hive Humidity,Red Luminous Intensity,Green Luminous Intensity,Blue Luminous Intensity,White Luminous Intensity,IR Luminous Intensity,Sound Intensity,Hive Weight,Temperature,Humidity,Pressure,Solar Radiation,Leaf Wetting,Dew Point,Vapour-Pressure Deficit
2022-08-04 15:39:15,35.795,68.6107,1320.0,1720.0,981.0,3802.0,1656.0,770.0,2.48,32.9,63.5,101.0,41.4,2,24.9,18.3
2022-08-04 16:01:34,35.8252,68.1282,1178.0,1527.0,879.0,3388.0,1508.0,851.0,2.45714,32.5,62.2,101.0,36.4,1,24.2,18.5
2022-08-04 18:51:33,32.5824,68.855,486.0,640.0,365.0,1404.0,607.0,347.0,2.45143,30.5,75.9,100.9,10.8,4,25.6,10.5
2022-08-04 21:41:32,28.0404,76.6107,0.0,0.0,0.0,0.0,0.0,101.0,2.44571,24.9,96.4,101.0,0.0,70,24.1,1.1
2022-08-04 21:57:46,27.7483,78.3267,0.0,0.0,0.0,0.0,0.0,206.0,2.42857,24.9,95.6,101.0,0.0,67,24.1,1.4
2022-08-05 00:07:45,26.9729,77.9481,0.0,0.0,0.0,0.0,0.0,115.0,2.41143,24.2,93.6,101.0,0.0,68,22.9,1.9
2022-08-05 02:17:44,26.6002,79.4076,0.0,0.0,0.0,0.0,0.0,121.0,2.43429,24.2,100.0,101.0,0.0,82,24.1,0.0
2022-08-05 04:27:43,26.1168,79.7863,0.0,0.0,0.0,0.0,0.0,80.0,2.42286,23.5,100.0,101.0,0.0,83,23.4,0.0
2022-08-05 06:37:42,25.0695,80.1344,79.0,111.0,73.0,258.0,75.0,174.0,2.43429,22.8,100.0,101.0,0.6,73,22.7,0.0
2022-08-05 06:51:14,25.3817,80.2931,244.0,328.0,194.0,738.0,224.0,219.0,2.40571,23.3,100.0,101.0,1.8,73,23.1,0.0
2022-08-05 09:11:13,30.8099,78.8214,1573.0,1962.0,1090.0,4250.0,1603.0,369.0,2.38286,30.3,79.8,101.0,23.1,2,26.2,8.7
2022-08-05 11:31:12,35.09,63.4504,2289.0,2841.0,1609.0,6412.0,2711.0,1145.0,2.42286,33.0,60.3,101.0,41.2,2,24.2,20.0
2022-08-05 11:58:50,35.8353,64.3298,2080.0,2734.0,1544.0,6056.0,2493.0,1267.0,2.44,33.9,62.5,101.0,46.2,2,25.5,19.8
2022-08-05 15:38:49,37.5272,55.0901,1330.0,1729.0,984.0,3812.0,1716.0,1126.0,2.45143,34.9,56.0,100.9,41.6,2,24.6,24.6
2022-08-05 16:01:25,37.3862,56.3786,1199.0,1557.0,883.0,3445.0,1580.0,1042.0,2.44571,32.6,52.5,100.9,36.9,2,21.4,23.3
2022-08-05 18:51:24,29.9539,70.7969,122.0,179.0,123.0,416.0,132.0,294.0,2.46286,27.0,81.9,100.9,0.9,7,23.5,6.5
2022-08-05 21:41:23,27.5973,75.6947,0.0,0.0,0.0,0.0,0.0,475.0,2.44571,24.1,97.5,100.9,0.0,64,23.5,0.8
2022-08-05 21:57:28,27.2549,75.5298,0.0,0.0,0.0,0.0,0.0,111.0,2.45714,23.9,96.9,100.9,0.0,60,23.2,0.9
2022-08-06 00:07:27,26.2377,76.0733,0.0,0.0,0.0,0.0,0.0,65.0,2.44571,23.7,95.2,100.9,0.0,50,22.8,1.4
2022-08-06 02:17:26,26.2276,77.5634,0.0,0.0,0.0,0.0,0.0,82.0,2.43428,23.7,100.0,100.9,0.0,73,23.6,0.0
2022-08-06 04:27:25,26.1471,79.487,0.0,0.0,0.0,0.0,0.0,83.0,2.41714,23.3,100.0,100.8,0.0,87,23.2,0.0
2022-08-06 06:37:24,25.6737,81.0504,73.0,79.0,57.0,192.0,72.0,67.0,2.41143,23.7,100.0,100.8,0.4,85,23.6,0.0
2022-08-06 06:51:17,26.0766,82.5649,313.0,374.0,208.0,798.0,340.0,281.0,2.41714,24.1,100.0,100.8,2.9,84,24.0,0.0
2022-08-06 09:11:16,30.7293,78.2656,2276.0,2839.0,1540.0,6235.0,2614.0,335.0,2.41143,30.3,80.3,100.8,18.6,1,26.4,8.5
2022-08-06 11:31:15,35.2713,67.4137,2331.0,2923.0,1634.0,6525.0,2750.0,764.0,2.41714,34.3,69.1,100.9,40.7,2,27.6,16.7
2022-08-06 11:58:54,35.9964,67.0229,2095.0,2719.0,1570.0,6029.0,2464.0,768.0,2.41714,34.1,60.1,100.9,42.5,2,25.1,21.4
2022-08-06 15:38:53,32.7536,68.9221,498.0,663.0,386.0,1458.0,549.0,621.0,2.46286,29.2,84.8,100.8,8.0,19,26.2,6.2
2022-08-06 16:01:17,32.5521,70.3267,522.0,681.0,405.0,1534.0,587.0,654.0,2.45714,29.3,85.1,100.8,8.7,19,26.4,6.1
2022-08-06 18:51:16,32.6126,69.9298,333.0,443.0,264.0,988.0,410.0,289.0,2.45714,29.7,80.1,100.7,7.1,13,25.8,8.3
2022-08-06 21:41:15,28.0907,76.116,0.0,0.0,0.0,0.0,0.0,112.0,2.44,24.5,97.4,100.8,0.0,83,23.9,0.8
2022-08-06 21:57:31,27.849,75.9573,0.0,0.0,0.0,0.0,0.0,587.0,2.43428,24.6,97.9,100.8,0.0,84,24.1,0.6
2022-08-07 00:07:18,26.8218,77.5878,0.0,0.0,0.0,0.0,0.0,405.0,2.44,23.9,99.1,100.8,0.0,86,23.6,0.3
2022-08-07 02:17:05,26.2075,79.0534,0.0,0.0,0.0,0.0,0.0,91.0,2.42286,23.4,100.0,100.7,0.0,91,23.2,0.0
2022-08-07 04:26:52,26.1269,79.3893,0.0,0.0,0.0,0.0,0.0,68.0,2.40571,23.0,100.0,100.7,0.0,93,22.8,0.0
2022-08-07 06:36:39,24.8882,80.0733,72.0,98.0,64.0,231.0,64.0,103.0,2.41143,22.2,100.0,100.7,0.6,84,22.1,0.0
2022-08-07 06:51:11,24.8076,81.1664,241.0,338.0,199.0,747.0,231.0,229.0,2.42286,22.5,100.0,100.7,2.0,83,22.4,0.0
2022-08-07 09:11:10,31.0818,79.2733,2286.0,2850.0,1511.0,6218.0,2700.0,168.0,2.4,30.5,79.4,100.8,18.3,2,26.4,9.0
2022-08-07 11:31:09,35.795,65.4962,2271.0,2841.0,1578.0,6328.0,2721.0,713.0,2.41714,34.4,64.2,100.8,40.6,2,26.5,19.5
2022-08-07 11:59:25,36.2482,61.9664,2031.0,2637.0,1486.0,5847.0,2452.0,1025.0,2.41143,34.7,63.8,100.8,42.3,2,26.7,20.0
2022-08-07 15:39:24,38.1012,60.0733,1490.0,1912.0,1083.0,4250.0,1898.0,1094.0,2.45714,34.7,63.9,100.6,41.4,2,26.7,19.9
2022-08-07 16:02:02,38.6753,60.6901,1572.0,1991.0,1121.0,4391.0,1996.0,513.0,2.45143,34.6,65.8,100.6,41.2,2,27.1,18.8
2022-08-07 18:52:02,33.9218,64.3908,114.0,140.0,81.0,308.0,140.0,844.0,2.46857,29.9,76.5,100.7,0.9,3,25.1,9.9
2022-08-07 21:42:02,29.0878,73.0687,0.0,0.0,0.0,0.0,0.0,132.0,2.45714,26.0,95.7,100.7,0.0,68,25.1,1.4
2022-08-07 21:58:55,28.6849,73.7344,0.0,0.0,0.0,0.0,0.0,144.0,2.44571,25.8,94.0,100.7,0.0,66,24.6,2.0
2022-08-08 00:08:54,27.0131,71.2122,0.0,0.0,0.0,0.0,0.0,146.0,2.44,25.3,74.8,100.7,0.0,7,20.4,8.1
2022-08-08 02:18:53,26.5499,66.3206,0.0,0.0,0.0,0.0,0.0,56.0,2.43428,24.6,66.1,100.7,0.0,2,17.8,10.5
2022-08-08 04:28:52,26.2075,63.084,0.0,0.0,0.0,0.0,0.0,92.0,2.42286,23.8,66.8,100.7,0.0,2,17.2,9.8
2022-08-08 06:38:51,25.9053,63.2427,65.0,101.0,63.0,224.0,62.0,251.0,2.40571,23.8,65.3,100.8,0.6,1,16.8,10.2
2022-08-08 06:52:24,25.9255,64.3053,230.0,310.0,173.0,678.0,231.0,102.0,2.41714,23.7,70.5,100.8,1.6,3,17.9,8.6
2022-08-08 09:12:23,31.3436,57.0443,2178.0,2720.0,1458.0,5961.0,2631.0,307.0,2.41143,31.0,47.3,100.8,18.3,1,18.4,23.7
2022-08-08 11:32:22,36.8625,51.4809,2207.0,2765.0,1531.0,6137.0,2677.0,635.0,2.43429,34.5,58.4,100.8,38.2,2,25.0,22.7
2022-08-08 11:59:39,36.7014,50.6321,2010.0,2624.0,1464.0,5561.0,2476.0,911.0,2.43428,35.0,58.2,100.8,42.1,2,25.4,23.6
2022-08-08 15:39:38,38.7961,54.5649,1280.0,1664.0,945.0,3646.0,1689.0,512.0,2.46857,33.8,50.6,100.7,39.1,2,22.0,26.0
2022-08-08 16:02:01,38.0206,54.2595,1180.0,1467.0,837.0,3263.0,1503.0,741.0,2.45714,33.8,58.2,100.7,36.5,2,24.2,21.9
2022-08-08 18:52:01,34.0426,63.6702,651.0,816.0,435.0,1751.0,843.0,973.0,2.45143,31.0,73.9,100.8,11.9,2,25.6,11.7
2022-08-08 21:42:01,27.6073,56.1038,0.0,0.0,0.0,0.0,0.0,187.0,2.45714,24.8,57.0,100.9,0.0,1,15.6,13.4
2022-08-08 21:58:34,27.3858,56.3969,0.0,0.0,0.0,0.0,0.0,353.0,2.45143,24.8,57.0,100.9,0.0,1,15.7,13.5
2022-08-09 00:08:33,26.4492,57.6977,0.0,0.0,0.0,0.0,0.0,167.0,2.44571,23.8,61.3,100.9,0.0,1,15.9,11.4
2022-08-09 02:18:32,26.1873,63.084,0.0,0.0,0.0,0.0,0.0,52.0,2.42857,23.1,73.7,100.9,0.0,4,18.1,7.5
2022-08-09 04:28:31,25.7039,66.4183,0.0,0.0,0.0,0.0,0.0,60.0,2.42857,22.6,81.0,100.9,0.0,10,19.1,5.2
2022-08-09 06:38:30,25.4018,67.774,50.0,69.0,49.0,164.0,39.0,125.0,2.41714,22.9,75.5,100.9,0.5,6,18.3,6.8
2022-08-09 06:51:53,25.4824,67.9389,216.0,283.0,159.0,636.0,210.0,164.0,2.40571,23.4,74.4,100.9,1.6,4,18.5,7.4
2022-08-09 09:11:52,30.3768,62.174,2231.0,2760.0,1483.0,6053.0,2619.0,178.0,2.41143,30.0,55.6,101.0,18.1,1,20.0,18.8
2022-08-09 11:31:51,35.4828,55.4321,2282.0,2860.0,1582.0,6346.0,2761.0,770.0,2.42857,34.0,58.0,101.0,38.2,2,24.5,22.4
2022-08-09 12:01:42,36.1777,55.9328,2084.0,2691.0,1524.0,5773.0,2523.0,693.0,2.43429,34.1,51.9,101.0,42.7,2,22.7,25.8
2022-08-09 15:41:41,36.9733,58.2779,1486.0,1924.0,1086.0,4244.0,1897.0,975.0,2.44571,33.5,52.9,100.9,40.6,2,22.4,24.4
2022-08-09 16:02:55,37.7689,58.0947,1643.0,2102.0,1179.0,4635.0,2091.0,843.0,2.44571,34.0,58.5,100.9,43.0,2,24.5,22.0
2022-08-09 18:52:55,26.2578,70.6199,15.0,21.0,11.0,46.0,15.0,1103.0,2.44571,20.4,96.7,101.0,0.0,70,19.8,0.8
2022-08-09 21:42:55,24.435,69.8931,0.0,0.0,0.0,0.0,0.0,104.0,2.45143,21.7,72.0,101.0,0.0,4,16.4,7.3
2022-08-09 21:57:57,24.2537,69.4962,0.0,0.0,0.0,0.0,0.0,219.0,2.44571,21.7,71.2,101.0,0.0,3,16.2,7.5
2022-08-10 00:07:56,23.7602,68.8,0.0,0.0,0.0,0.0,0.0,90.0,2.43429,21.8,73.0,101.1,0.0,3,16.7,7.0
2022-08-10 02:17:55,23.8106,68.2687,0.0,0.0,0.0,0.0,0.0,118.0,2.42286,22.0,66.9,101.0,0.0,1,15.5,8.7
2022-08-10 04:27:54,24.5961,68.3664,0.0,0.0,0.0,0.0,0.0,58.0,2.39429,22.2,73.1,101.0,0.0,3,17.1,7.2
2022-08-10 06:37:53,23.297,70.8641,45.0,72.0,46.0,159.0,43.0,189.0,2.40571,21.3,77.5,101.0,0.3,7,17.1,5.7
2022-08-10 06:51:55,23.579,71.2916,205.0,267.0,164.0,621.0,205.0,188.0,2.41143,21.5,74.6,101.0,1.3,5,16.8,6.5
2022-08-10 09:11:54,30.0848,69.7832,2955.0,3695.0,2047.0,8111.0,3471.0,326.0,2.37714,29.3,60.2,101.0,20.2,1,20.6,16.2
2022-08-10 11:31:53,38.504,62.6626,2276.0,2880.0,1608.0,6408.0,2778.0,982.0,2.41143,33.8,52.2,101.0,39.6,2,22.5,25.2
2022-08-10 11:59:24,40.1456,64.2748,1989.0,2603.0,1468.0,5766.0,2445.0,507.0,2.41143,34.6,45.5,101.0,43.5,2,21.0,29.9
2022-08-10 15:39:23,39.6018,50.7176,1402.0,1785.0,1017.0,3953.0,1819.0,591.0,2.45714,34.4,53.7,100.9,41.0,2,23.5,25.2
2022-08-10 16:02:24,39.6723,50.913,1437.0,1815.0,1020.0,3997.0,1850.0,579.0,2.43429,33.8,53.4,100.9,40.0,2,22.9,24.6
2022-08-10 18:52:24,32.1191,62.8458,135.0,177.0,106.0,389.0,147.0,521.0,2.45714,27.5,76.2,101.0,0.9,3,22.9,8.8
2022-08-10 21:42:24,24.8882,71.5176,0.0,0.0,0.0,0.0,0.0,129.0,2.45143,21.9,89.2,101.0,0.0,32,19.9,2.8
2022-08-10 21:58:23,24.8479,71.0229,0.0,0.0,0.0,0.0,0.0,71.0,2.43429,21.8,91.4,101.0,0.0,39,20.2,2.2
2022-08-11 00:08:22,23.8307,70.858,0.0,0.0,0.0,0.0,0.0,200.0,2.41714,21.2,86.8,101.0,0.0,24,18.8,3.3
2022-08-11 02:18:21,24.3242,67.5053,0.0,0.0,0.0,0.0,0.0,160.0,2.41143,21.6,76.5,101.0,0.0,7,17.2,6.1
2022-08-11 04:28:20,24.3846,65.313,0.0,0.0,0.0,0.0,0.0,57.0,2.38857,21.1,75.2,101.0,0.0,6,16.5,6.2
2022-08-11 06:38:19,23.3071,66.6382,56.0,80.0,52.0,190.0,59.0,151.0,2.38857,21.6,71.0,100.9,0.4,2,16.0,7.5
2022-08-11 06:51:18,24.1933,65.2458,195.0,271.0,171.0,608.0,182.0,163.0,2.38286,22.0,69.2,100.9,1.3,2,16.0,8.1
2022-08-11 09:11:17,29.259,59.8595,2783.0,3467.0,1875.0,7584.0,3310.0,327.0,2.37714,28.9,51.1,101.0,18.4,1,17.7,19.4
2022-08-11 11:31:16,35.3619,58.1618,2308.0,2899.0,1621.0,6459.0,2776.0,577.0,2.39429,32.7,52.8,101.0,39.2,1,21.7,23.4
2022-08-11 11:59:11,36.1072,52.8183,2014.0,2640.0,1505.0,5877.0,2510.0,846.0,2.38857,34.4,49.2,101.0,45.0,2,22.1,27.6
2022-08-11 15:39:10,37.9804,50.8947,1305.0,1704.0,977.0,3761.0,1737.0,665.0,2.44,33.3,60.6,100.8,40.5,2,24.5,20.2
2022-08-11 16:01:58,37.2049,53.9786,1248.0,1549.0,887.0,3420.0,1579.0,966.0,2.44571,32.9,55.8,100.8,37.3,2,22.8,22.1
2022-08-11 18:51:58,33.5693,58.5527,492.0,599.0,325.0,1304.0,640.0,873.0,2.44571,29.7,67.5,100.8,5.9,1,22.9,13.5
2022-08-11 21:41:58,25.4119,64.3969,0.0,0.0,0.0,0.0,0.0,121.0,2.42857,22.4,72.1,101.0,0.0,2,17.1,7.6
2022-08-11 21:58:36,25.1903,64.226,0.0,0.0,0.0,0.0,0.0,116.0,2.44,22.6,72.5,100.9,0.0,2,17.3,7.5
2022-08-12 00:08:35,24.5659,65.484,0.0,0.0,0.0,0.0,0.0,146.0,2.43428,20.7,81.2,100.8,0.0,8,17.3,4.6
2022-08-12 02:18:34,24.3746,64.8183,0.0,0.0,0.0,0.0,0.0,118.0,2.41714,21.2,76.6,100.8,0.0,5,16.9,5.9
2022-08-12 04:28:33,24.1832,66.0458,0.0,0.0,0.0,0.0,0.0,46.0,2.39428,21.4,78.3,100.8,0.0,7,17.4,5.5
2022-08-12 06:38:32,24.1933,65.942,65.0,67.0,42.0,151.0,110.0,82.0,2.39428,21.1,85.4,100.7,0.2,13,18.5,3.7
2022-08-12 06:51:26,24.0019,67.7679,85.0,113.0,69.0,243.0,108.0,143.0,2.40571,21.4,78.8,100.7,0.2,15,17.5,5.4
2022-08-12 09:11:25,26.3485,64.171,629.0,813.0,476.0,1819.0,715.0,117.0,2.37714,21.6,100.0,100.8,9.4,98,21.5,0.0
2022-08-12 11:31:24,34.7275,60.0,2370.0,3017.0,1698.0,6694.0,2880.0,753.0,2.38286,31.6,66.3,100.8,39.8,1,24.4,15.7
2022-08-12 11:58:45,35.8353,58.5893,2380.0,3095.0,1774.0,6847.0,2999.0,669.0,2.38857,32.9,64.2,100.8,51.0,2,25.1,17.9
2022-08-12 15:38:44,35.805,54.2107,1853.0,2304.0,1283.0,5080.0,2370.0,655.0,2.44,32.8,60.4,100.8,49.3,2,23.9,19.7
2022-08-12 16:02:42,36.0669,50.7786,1422.0,1786.0,1015.0,3963.0,1834.0,859.0,2.43429,30.9,64.3,100.7,40.2,1,23.2,16.0
2022-08-12 18:52:42,30.0646,63.0901,43.0,57.0,32.0,133.0,37.0,933.0,2.45143,25.2,78.2,100.8,0.0,4,21.0,7.0
2022-08-12 21:42:42,23.7804,64.0794,0.0,0.0,0.0,0.0,0.0,248.0,2.44,20.4,79.7,100.8,0.0,26,16.7,4.8
2022-08-12 21:57:34,23.8307,63.884,0.0,0.0,0.0,0.0,0.0,96.0,2.42857,20.4,76.6,100.8,0.0,22,16.1,5.6
2022-08-13 00:07:33,22.8337,67.4015,0.0,0.0,0.0,0.0,0.0,126.0,2.41143,18.6,92.0,100.9,0.0,78,17.2,1.7
2022-08-13 02:17:32,22.0482,68.2321,0.0,0.0,0.0,0.0,0.0,67.0,2.40571,18.7,85.7,100.8,0.0,74,16.2,3.1
2022-08-13 04:27:31,22.1187,67.7313,0.0,0.0,0.0,0.0,0.0,82.0,2.4,17.9,94.1,100.7,0.0,72,16.9,1.2
2022-08-13 06:37:30,22.5215,66.7664,56.0,69.0,48.0,156.0,52.0,109.0,2.4,19.4,76.9,100.7,0.4,30,15.2,5.2
2022-08-13 06:50:37,22.6524,66.0336,191.0,264.0,161.0,598.0,177.0,130.0,2.37714,20.0,73.6,100.7,1.3,23,15.1,6.2
2022-08-13 09:10:36,28.0505,69.6916,1632.0,2101.0,1174.0,4626.0,1777.0,236.0,2.38286,26.0,65.8,100.8,10.8,1,19.0,11.5
2022-08-13 11:30:35,28.9468,64.3237,942.0,1229.0,712.0,2748.0,1049.0,159.0,2.40571,24.8,66.1,100.8,23.2,1,17.9,10.6
2022-08-13 11:58:25,30.6689,65.9786,2818.0,3580.0,1988.0,7832.0,3493.0,285.0,2.37714,28.9,54.3,100.8,62.9,1,18.6,18.2
2022-08-13 15:38:24,36.1978,50.6809,1427.0,1850.0,1039.0,4072.0,1923.0,688.0,2.41714,31.7,56.2,100.7,44.0,2,21.8,20.5
2022-08-13 16:01:12,36.0165,52.8183,824.0,1168.0,711.0,2767.0,1174.0,661.0,2.41714,31.7,59.5,100.7,42.9,2,22.7,18.9
2022-08-13 18:51:12,31.5148,61.7282,334.0,442.0,265.0,980.0,419.0,114.0,2.42857,27.5,67.7,100.6,8.2,2,20.9,11.9
2022-08-13 21:41:12,24.999,69.0992,0.0,0.0,0.0,0.0,0.0,353.0,2.43428,20.8,90.4,100.7,0.0,64,19.0,2.3
2022-08-13 21:57:58,24.5659,69.7649,0.0,0.0,0.0,0.0,0.0,135.0,2.42286,20.6,90.3,100.7,0.0,67,18.9,2.4
2022-08-14 00:07:30,22.9546,66.5038,0.0,0.0,0.0,0.0,0.0,201.0,2.41714,19.9,77.6,100.7,0.0,26,15.8,5.2
2022-08-14 02:17:02,22.6625,63.3344,0.0,0.0,0.0,0.0,0.0,105.0,2.41143,19.8,67.8,100.6,0.0,6,13.7,7.4
2022-08-14 04:26:34,22.8438,61.3069,0.0,0.0,0.0,0.0,0.0,56.0,2.4,19.1,74.3,100.5,0.0,14,14.4,5.7
2022-08-14 06:36:06,22.0683,68.0305,38.0,56.0,39.0,136.0,35.0,519.0,2.39428,17.9,91.8,100.5,0.0,65,16.5,1.7
2022-08-14 06:50:47,21.8468,68.8611,176.0,212.0,125.0,476.0,182.0,179.0,2.37714,17.9,91.5,100.5,0.0,69,16.4,1.7
2022-08-14 09:10:46,27.3253,60.7817,2982.0,3749.0,2027.0,8241.0,3537.0,220.0,2.37714,26.4,55.3,100.6,18.8,1,16.7,15.4
2022-08-14 11:30:45,33.1765,55.0901,2271.0,2885.0,1615.0,6365.0,2797.0,249.0,2.38857,31.4,55.5,100.6,40.7,1,21.3,20.4
2022-08-14 12:00:08,33.3578,50.7603,2083.0,2699.0,1557.0,6024.0,2682.0,319.0,2.4,32.6,57.8,100.6,45.7,2,23.1,20.8
2022-08-14 15:40:07,36.6409,50.6321,1260.0,1629.0,938.0,3606.0,1744.0,677.0,2.40571,30.9,51.6,100.5,40.0,1,19.7,21.6
2022-08-14 16:02:15,36.7114,49.4656,1115.0,1468.0,843.0,3231.0,1568.0,760.0,2.42857,30.9,54.9,100.5,37.5,1,20.7,20.2
2022-08-14 18:52:14,31.1523,58.6443,296.0,374.0,238.0,865.0,360.0,272.0,2.44571,26.4,72.8,100.4,4.4,3,21.0,9.3
2022-08-14 21:42:13,25.4018,67.774,0.0,0.0,0.0,0.0,0.0,216.0,2.41714,21.7,84.7,100.5,0.0,46,18.9,4.0
2022-08-14 21:59:21,25.0795,67.2122,0.0,0.0,0.0,0.0,0.0,241.0,2.41143,21.5,81.1,100.5,0.0,45,18.1,4.8
2022-08-15 00:09:20,23.5286,69.6,0.0,0.0,0.0,0.0,0.0,111.0,2.42286,20.4,90.2,100.6,0.0,67,18.6,2.3
2022-08-15 02:19:19,22.9848,70.3939,0.0,0.0,0.0,0.0,0.0,62.0,2.42286,20.0,89.2,100.6,0.0,73,18.1,2.5
2022-08-15 04:29:18,22.6021,71.6275,0.0,0.0,0.0,0.0,0.0,56.0,2.38857,19.3,92.3,100.5,0.0,76,17.9,1.7
2022-08-15 06:39:17,22.1791,72.0977,44.0,58.0,40.0,146.0,51.0,113.0,2.39429,19.7,90.3,100.5,0.0,88,17.9,2.2
2022-08-15 06:52:45,22.3705,72.4641,190.0,242.0,147.0,550.0,193.0,133.0,2.36,20.7,83.5,100.5,1.3,71,17.8,4.0
2022-08-15 09:12:44,29.0273,64.6229,2767.0,3498.0,1883.0,7656.0,3249.0,157.0,2.36571,28.3,60.2,100.6,18.1,1,19.8,15.3
2022-08-15 11:32:43,34.8987,58.9008,2207.0,2827.0,1588.0,6261.0,2696.0,633.0,2.37714,31.7,60.8,100.6,39.0,1,23.1,18.3
2022-08-15 12:01:53,34.667,55.8046,1918.0,2515.0,1470.0,5587.0,2445.0,510.0,2.39428,32.7,60.9,100.6,42.6,2,24.0,19.4
2022-08-15 15:41:52,37.084,54.6565,1184.0,1543.0,873.0,3433.0,1640.0,697.0,2.40571,33.0,62.6,100.5,38.2,2,24.8,18.8
2022-08-15 16:06:18,37.5372,54.7969,1056.0,1368.0,778.0,3016.0,1489.0,702.0,2.41714,32.1,52.5,100.5,35.3,2,21.1,22.8
2022-08-15 18:56:17,30.6689,64.1099,221.0,276.0,167.0,610.0,275.0,216.0,2.44,26.3,77.2,100.5,5.3,15,21.9,7.8
2022-08-15 21:46:16,25.4421,67.2427,0.0,0.0,0.0,0.0,0.0,98.0,2.41143,21.9,72.7,100.5,0.0,20,16.8,7.2
2022-08-15 22:00:20,25.0292,67.2122,0.0,0.0,0.0,0.0,0.0,118.0,2.42286,21.7,82.6,100.5,0.0,32,18.6,4.5
2022-08-16 00:10:19,24.1933,68.9343,0.0,0.0,0.0,0.0,0.0,184.0,2.41714,21.6,82.3,100.6,0.0,45,18.4,4.6
2022-08-16 02:20:18,24.3544,72.7817,0.0,0.0,0.0,0.0,0.0,128.0,2.37714,22.1,86.3,100.6,0.0,54,19.6,3.6
2022-08-16 04:30:17,22.4712,77.258,0.0,0.0,0.0,0.0,0.0,160.0,2.45714,18.1,100.0,100.7,0.0,95,18.0,0.0
2022-08-16 06:40:16,21.9374,80.5374,56.0,76.0,55.0,174.0,58.0,137.0,2.41714,19.8,98.3,100.5,0.2,96,19.4,0.4
2022-08-16 06:53:53,22.1791,81.2947,240.0,309.0,188.0,690.0,281.0,200.0,2.39428,20.2,96.9,100.4,1.3,95,19.6,0.7
2022-08-16 09:13:52,26.701,85.4168,716.0,946.0,527.0,2092.0,789.0,227.0,2.37143,25.7,89.7,100.6,19.2,19,23.8,3.4
2022-08-16 11:33:51,30.4876,85.1908,2247.0,2920.0,1653.0,6440.0,2610.0,257.0,2.34857,32.4,70.9,100.7,40.0,1,26.2,14.2
2022-08-16 11:59:42,32.673,80.4153,1416.0,1903.0,1128.0,4237.0,1562.0,287.0,2.34286,33.3,64.5,100.7,21.6,2,25.6,18.2
2022-08-16 15:39:41,39.0882,62.9557,1190.0,1573.0,911.0,3463.0,1613.0,682.0,2.39429,34.6,65.3,100.7,37.1,2,26.9,19.1
2022-08-16 16:02:46,38.5242,59.3649,1071.0,1427.0,832.0,3141.0,1473.0,559.0,2.38286,34.2,59.9,100.7,34.6,2,25.2,21.6
2022-08-16 18:52:45,33.2672,68.2626,297.0,378.0,226.0,855.0,326.0,360.0,2.42857,29.0,78.0,100.7,6.4,5,24.6,8.8
2022-08-16 21:42:44,27.9497,77.6,0.0,0.0,0.0,0.0,0.0,214.0,2.39429,24.2,100.0,100.8,0.0,95,24.1,0.0
2022-08-16 21:59:55,27.3858,78.3634,0.0,0.0,0.0,0.0,0.0,228.0,2.39429,24.1,100.0,100.8,0.0,94,23.9,0.0
2022-08-17 00:09:54,26.1269,79.1878,0.0,0.0,0.0,0.0,0.0,54.0,2.39429,23.2,100.0,100.8,0.0,95,23.1,0.0
2022-08-17 02:19:53,26.2679,79.6458,0.0,0.0,0.0,0.0,0.0,42.0,2.37143,23.2,100.0,100.8,0.0,97,23.1,0.0
2022-08-17 04:29:52,25.8651,80.2198,0.0,0.0,0.0,0.0,0.0,55.0,2.37143,23.0,100.0,100.8,0.0,98,22.9,0.0
2022-08-17 06:39:51,25.3414,82.1863,70.0,92.0,56.0,205.0,86.0,121.0,2.37714,23.3,100.0,100.8,0.9,96,23.1,0.0
2022-08-17 06:53:50,25.6032,82.0458,252.0,316.0,182.0,711.0,292.0,152.0,2.35429,23.7,100.0,100.9,2.0,95,23.6,0.0
2022-08-17 09:13:49,30.0042,79.2672,2831.0,3599.0,1948.0,7921.0,3211.0,309.0,2.33714,29.9,82.8,100.9,18.8,1,26.4,7.2
2022-08-17 11:33:48,34.8282,65.5328,1996.0,2599.0,1492.0,5767.0,2418.0,491.0,2.37714,34.1,67.6,100.9,37.7,2,27.1,17.4
2022-08-17 12:00:37,34.9792,65.2397,1776.0,2387.0,1369.0,5231.0,2238.0,550.0,2.38286,34.1,67.1,100.9,41.2,2,27.0,17.7
2022-08-17 15:40:36,39.7327,60.9588,1162.0,1514.0,866.0,3377.0,1607.0,424.0,2.39429,33.5,60.3,100.8,34.9,2,24.6,20.6
2022-08-17 16:02:40,39.9543,59.9634,1066.0,1392.0,791.0,3006.0,1466.0,444.0,2.39429,33.6,62.9,100.8,32.6,2,25.4,19.4
2022-08-17 18:52:39,33.3477,63.4748,304.0,368.0,214.0,813.0,330.0,834.0,2.42286,29.3,73.0,100.8,5.2,1,23.8,11.0
2022-08-17 21:42:38,28.4634,72.4885,0.0,0.0,0.0,0.0,0.0,140.0,2.4,25.0,98.2,100.7,0.0,50,24.6,0.6
2022-08-17 21:59:48,28.0505,73.0504,0.0,0.0,0.0,0.0,0.0,263.0,2.40571,24.8,100.0,100.7,0.0,64,24.6,0.0
